	Gene ID	Gene ID Name	Test statistic (Real)_grp_1v2	Test statistic (Real)_grp_1v2_raw	Adj P-value (Real)_grp_1v2	Mean test statistic (simulated)_grp_1v2	Std deviation (simulated)_grp_1v2	Median adj p-value (simulated)_grp_1v2	Test statistic (Real)_grp_1v3	Test statistic (Real)_grp_1v3_raw	Adj P-value (Real)_grp_1v3	Mean test statistic (simulated)_grp_1v3	Std deviation (simulated)_grp_1v3	Median adj p-value (simulated)_grp_1v3	Z score_grp_1v2	Z score_grp_1v3	max Z score
2893	PA3699	PA3699 	0.18	0.18	0.9093269671543492	0.08676000000000032	0.07332662658725446	0.907206028984198	0.649000000000001	0.649000000000001	0.0753321669707488	0.04781999999999966	0.043194299392396086	0.9801600477294128	1.271570837764498	13.91804030755579	13.91804030755579
2894	PA3981	PA3981 	0.18	0.18	0.899476148917084	0.3461200000000004	0.2409525056935498	0.7377250842643559	0.0394999999999985	0.0394999999999985	0.941985538832924	0.20772000000000004	0.1577309206634304	0.9621645734876628	-0.6894304731210247	-1.066499829535345	1.066499829535345
2895	PA3004	PA3004 	0.18	0.18	0.9290347429326308	0.13136000000000014	0.0625339108004607	0.907999210141241	0.38949999999999896	0.38949999999999896	0.48604612144598	0.09578000000000034	0.06515495632208948	0.969334056434922	0.7778179771165293	4.508022360540188	4.508022360540188
2896	PA2831	PA2831 	0.18	-0.18	0.9290347429326308	0.07864000000000015	0.06348400717241075	0.94521778210224	0.386500000000002	0.386500000000002	0.542286264252031	0.06711999999999968	0.0434178534706635	0.970918182788261	1.5966225907057967	7.355960151641316	7.355960151641316
2897	PA2513	PA2513 antB	0.17950000000000196	0.17950000000000196	0.9352571233523042	0.3465999999999993	0.2826601684591117	0.955938665680788	0.38650000000000106	0.38650000000000106	0.36366108017454296	0.2135800000000003	0.16489615924372955	0.970918182788261	-0.5911692507328612	1.0486599614755814	1.0486599614755814
2898	PA1131	PA1131 	0.179500000000001	-0.179500000000001	0.884788744915266	0.27836000000000033	0.18679682143976653	0.810716141772991	0.246	0.246	0.495353710782447	0.07521999999999979	0.059808388486343136	0.970918182788261	-0.5292381274907142	2.8554522922649346	2.8554522922649346
2899	PA4679	PA4679 	0.1795	0.1795	0.9352571233523042	0.22074000000000002	0.10194791562361642	0.767723201975391	0.0539999999999994	-0.0539999999999994	0.942623878700998	0.049140000000000135	0.04073146817879248	0.98290484946667	-0.4045202861454744	0.11931806579291684	0.4045202861454744
2900	PA4829	PA4829 lpd3	0.1795	-0.1795	0.906134258109246	0.2478000000000003	0.22111657935728524	0.6755686675590821	0.0140000000000011	-0.0140000000000011	0.97671834070262	0.11526000000000025	0.12117249412854986	0.970918182788261	-0.3088868333551758	-0.8356681995220313	0.8356681995220313
2901	PA2399	PA2399 pvdD	0.1795	-0.1795	0.903801171004093	0.16597999999999988	0.1759540351910123	0.8976889974606469	0.1045	-0.1045	0.801927519144371	0.0905399999999999	0.08373481454369293	0.9709283298515892	0.07683824917867366	0.1667167960671335	0.1667167960671335
2902	PA1378	PA1378 	0.1795	0.1795	0.8885566318354341	0.09924000000000018	0.08889051317960411	0.923545369959601	0.218999999999999	0.218999999999999	0.54525356849741	0.06996000000000001	0.10957017538241587	0.991915190335818	0.9029085009086824	1.3602241620936326	1.3602241620936326
2903	PA4838	PA4838 	0.1795	-0.1795	0.902402463461672	0.09797999999999994	0.07908572353254836	0.946704842521608	0.0529999999999999	-0.0529999999999999	0.926566209813766	0.14930000000000004	0.06366464874638049	0.9621645734876628	1.0307802263002606	-1.5126133874330856	1.5126133874330856
2904	PA1886	PA1886 polB	0.179499999999999	0.179499999999999	0.8969698532052609	0.09136000000000016	0.08103992328887487	0.968648051971271	0.112500000000001	0.112500000000001	0.784094797515126	0.062199999999999825	0.07359843182206176	0.9854623170734692	1.0876120857841267	0.6834384749067889	1.0876120857841267
2905	PA2062	PA2062 	0.179499999999999	-0.179499999999999	0.8885566318354341	0.1269999999999999	0.11976026399993182	0.934916921506273	0.2125	-0.2125	0.5664048173223929	0.08954	0.06106262495722437	0.970918182788261	0.4383757871478055	2.0136703930781885	2.0136703930781885
2906	PA3057	PA3057 	0.17949999999999802	0.17949999999999802	0.8861257776739391	0.11562000000000007	0.12120749083011845	0.928261626437392	0.3545	0.3545	0.307231959476617	0.0744000000000003	0.12092663064850526	0.9818383710830152	0.5270301328944317	2.3162805289279924	2.3162805289279924
2907	PA5241	PA5241 ppx	0.17900000000000196	-0.17900000000000196	0.8885566318354341	0.09139999999999962	0.07374957626996947	0.926968551780724	0.0429999999999993	0.0429999999999993	0.93254446901919	0.06976000000000017	0.05805872027525191	0.981101111789734	1.1878034346845827	-0.4609126738090981	1.1878034346845827
2908	PA3714	PA3714 	0.17900000000000102	-0.17900000000000102	0.889848701299401	0.1623199999999996	0.09287310787664384	0.7442197396773559	0.30100000000000104	-0.30100000000000104	0.40809570198348105	0.06168000000000017	0.04694852677844825	0.973142675814635	0.17959989044574848	5.097497545117025	5.097497545117025
2909	PA3504	PA3504 	0.179	-0.179	0.885162531996585	0.07520000000000047	0.061601711285753334	0.9565478084263168	0.499500000000001	-0.499500000000001	0.14535789370339902	0.1549599999999999	0.1049368778520367	0.9621645734876628	1.6850181242287243	3.283307137132573	3.283307137132573
2910	PA1906	PA1906 	0.178999999999999	-0.178999999999999	0.884788744915266	0.07458000000000076	0.06537849417048389	0.9412481798591992	0.16249999999999806	-0.16249999999999806	0.686746374643289	0.07210000000000011	0.060276100847129616	0.965536515772528	1.5971612886602735	1.499765225844114	1.5971612886602735
2911	PA0028	PA0028 	0.178999999999999	-0.178999999999999	0.914318238890042	0.18322000000000005	0.13533046589737255	0.8933450019795379	0.256	0.256	0.495412855809185	0.12994000000000042	0.09049313049434576	0.9621645734876628	-0.031182926712166062	1.3930339166228332	1.3930339166228332
2912	PA3456	PA3456 	0.17899999999999802	-0.17899999999999802	0.9090684256524372	0.19358000000000009	0.13802843004251006	0.789475738874702	0.241999999999999	-0.241999999999999	0.5315031976174679	0.08074000000000013	0.06428292282299096	0.9621645734876628	-0.10563041248467224	2.508597819113536	2.508597819113536
2913	PA1093	PA1093 	0.17899999999999802	-0.17899999999999802	0.8885566318354341	0.2317999999999999	0.12567749732284347	0.7442234310617429	0.217000000000001	0.217000000000001	0.5893572136435999	0.28226	0.2124999568627404	0.970918182788261	-0.42012294264873773	-0.30710594469509583	0.42012294264873773
2914	PA5256	PA5256 dsbH	0.178999999999997	0.178999999999997	0.897109999909176	0.14195999999999978	0.06600645801737927	0.8536127300279291	0.34949999999999704	0.34949999999999704	0.495412855809185	0.09652000000000001	0.07286724229720755	0.989768456281762	0.561157212681291	3.4717932506372877	3.4717932506372877
2915	PA1482	PA1482 ccmH	0.17850000000000102	0.17850000000000102	0.8885566318354341	0.1297000000000005	0.12065144356091795	0.922433026911088	0.0364999999999984	-0.0364999999999984	0.942138817672485	0.12796000000000013	0.12656470018663712	0.970918182788261	0.4044709168801695	-0.7226343511668841	0.7226343511668841
2916	PA0258	PA0258 	0.17850000000000102	0.17850000000000102	0.9352571233523042	0.2341600000000001	0.12066298797339085	0.771392723152256	0.616	0.616	0.181581927225971	0.11085999999999988	0.1586924121269405	0.969802800321537	-0.4612847811482466	3.1831389619053168	3.1831389619053168
2917	PA1219	PA1219 	0.17850000000000102	-0.17850000000000102	0.918236647709614	0.1613599999999995	0.12458385061208155	0.91996718681902	0.220499999999999	0.220499999999999	0.6494127719251229	0.0972599999999999	0.10301598985917966	0.986919179333731	0.13757802408412126	1.1963191361696874	1.1963191361696874
2918	PA4570	PA4570 	0.17850000000000102	0.17850000000000102	0.9251153957673148	0.3291600000000002	0.3689205741077608	0.917838523363264	0.1835	0.1835	0.7359287364179671	0.1552600000000002	0.14373015225298635	0.96967085134317	-0.4083805853451581	0.19647930206247335	0.4083805853451581
2919	PA5424	PA5424 	0.1785	-0.1785	0.908340650997376	0.3239999999999996	0.1614814875870713	0.732936590082019	0.6719999999999989	0.6719999999999989	0.0806551048352539	0.2956799999999998	0.16666926331310572	0.9621645734876628	-0.9010320760238572	2.2578848224284918	2.2578848224284918
2920	PA3758	PA3758 	0.17849999999999802	-0.17849999999999802	0.908340650997376	0.10858000000000027	0.10441161333874713	0.97385844458325	0.0660000000000025	0.0660000000000025	0.892000433409192	0.0567999999999998	0.052309376151253736	0.9824080241303572	0.6696573088393267	0.175876691272339	0.6696573088393267
2921	PA0268	PA0268 	0.178499999999997	0.178499999999997	0.904003899244298	0.06942000000000009	0.07677356858537515	0.965780870497745	0.0644999999999962	0.0644999999999962	0.897398982630876	0.07327999999999978	0.06399773433489635	0.970918182788261	1.420801481680453	-0.13719235674904298	1.420801481680453
2922	PA1951	PA1951 fapF	0.17800000000000002	-0.17800000000000002	0.906134258109246	0.1491199999999996	0.11418490851830353	0.9379513580727248	0.182	0.182	0.632033018599078	0.14049999999999993	0.0660484355101111	0.96967085134317	0.2529230909299281	0.6283267677649532	0.6283267677649532
2923	PA4581	PA4581 rtcR	0.177999999999999	0.177999999999999	0.904539914410032	0.08883999999999995	0.04391272594590339	0.9234624182971348	0.009999999999998007	0.009999999999998007	0.9830852096516608	0.047379999999999915	0.04313985975869613	0.989012687662967	2.030390919248245	-0.866484040724468	2.030390919248245
2924	PA0913	PA0913 mgtE	0.177999999999997	0.177999999999997	0.912733972534082	0.1563000000000001	0.12547268959153368	0.826899385055886	0.0624999999999982	0.0624999999999982	0.897316755673345	0.0756199999999999	0.08798381479946589	0.976940047316384	0.17294600180038786	-0.14911833534275598	0.17294600180038786
2925	PA5185	PA5185 	0.17750000000000102	0.17750000000000102	0.9521488358725992	0.10789999999999993	0.059466201885328335	0.924646322836754	0.00950000000000273	0.00950000000000273	0.992892230377617	0.04228000000000007	0.03780792465431946	0.996725968939586	1.1704127351905589	-0.867014000363871	1.1704127351905589
2926	PA2682	PA2682 	0.17750000000000102	0.17750000000000102	0.886082769870745	0.1410599999999998	0.132790665460089	0.92347201037686	0.27899999999999897	-0.27899999999999897	0.466382151236149	0.10258000000000013	0.07777487276320942	0.987844881669558	0.2744168791815677	2.2683418658506946	2.2683418658506946
2927	PA5160	PA5160 	0.177499999999999	0.177499999999999	0.908340650997376	0.07711999999999991	0.06626906643877373	0.9366017350337248	0.049999999999998	0.049999999999998	0.934751522320434	0.06931999999999944	0.056425075690393865	0.970918182788261	1.5147338780264936	-0.3424009585031109	1.5147338780264936
2928	PA4856	PA4856 retS	0.17749999999999802	0.17749999999999802	0.8969698532052609	0.11991999999999985	0.07746352367404934	0.931536941130608	0.17850000000000102	-0.17850000000000102	0.640589174396505	0.06879999999999957	0.06587899260512886	0.991996657705937	0.7433175934815852	1.665174218093022	1.665174218093022
2929	PA0413	PA0413 chpA	0.17749999999999802	-0.17749999999999802	0.8955828843257719	0.12306000000000004	0.10852834883107754	0.856022625206919	0.1105	-0.1105	0.776661555612343	0.06432000000000004	0.06629650568971737	0.983137021334516	0.5016200890030389	0.6965676323294141	0.6965676323294141
2930	PA2567	PA2567 	0.17749999999999802	-0.17749999999999802	0.908340650997376	0.3567799999999997	0.1625539705246644	0.6740393429707049	0.7520000000000021	0.7520000000000021	0.10333225740795	0.08122000000000007	0.0754918704232448	0.982243063560524	-1.102895237940678	8.885460066617469	8.885460066617469
2931	PA3045	PA3045 rocA2	0.17700000000000102	0.17700000000000102	0.911423467238293	0.09901999999999997	0.08010897265600198	0.925586229871648	0.000999999999999446	-0.000999999999999446	0.998376494968278	0.0599000000000001	0.051840299639052026	0.970918182788261	0.9734240424584772	-1.1361817043902742	1.1361817043902742
2932	PA1824	PA1824 	0.17700000000000102	0.17700000000000102	0.8939217987218091	0.1823	0.09697723100467118	0.7812728804610529	0.0440000000000005	0.0440000000000005	0.943013004596336	0.06702000000000008	0.04825053540290165	0.9751181601107	-0.05465200382699843	-0.477093151563562	0.477093151563562
2933	PA4582	PA4582 	0.177	-0.177	0.90796868983741	0.11613999999999965	0.1791708053785548	0.9638536708497232	0.247	-0.247	0.5097690295207199	0.17733999999999972	0.14726143984990284	0.9621645734876628	0.3396758744897888	0.4730362549150793	0.4730362549150793
2934	PA2621	PA2621 clpS	0.177	0.177	0.920023005996552	0.22827999999999954	0.17602391409502716	0.8553403326510319	0.905000000000001	0.905000000000001	0.0352869921290038	0.31016000000000044	0.23285679254282746	0.9813955560148392	-0.29132405255069976	2.554531450443287	2.554531450443287
2935	PA3694	PA3694 	0.176999999999999	-0.176999999999999	0.9183017847859052	0.08361999999999982	0.06891046122807963	0.9687389444721178	0.210999999999999	0.210999999999999	0.5607054591546999	0.12996	0.10205573640581593	0.96967085134317	1.3550917862954122	0.7940758927822574	1.3550917862954122
2936	PA0116	PA0116 	0.176999999999999	0.176999999999999	0.8885566318354341	0.08422000000000017	0.0638280698439175	0.9080383498869592	0.0215000000000005	-0.0215000000000005	0.96168020977597	0.06785999999999989	0.06467346184229393	0.975987902100992	1.4535924433698082	-0.71683189177422	1.4535924433698082
2937	PA1291	PA1291 	0.176999999999999	-0.176999999999999	0.8885566318354341	0.06816000000000022	0.0600553078420219	0.972211628877933	0.22599999999999806	-0.22599999999999806	0.54525356849741	0.05616000000000036	0.045866136745969815	0.982757445916346	1.8123293995312968	3.702949758787375	3.702949758787375
2938	PA3238	PA3238 	0.176999999999999	0.176999999999999	0.8849494370787959	0.11674	0.1277089888509548	0.877402157359501	0.33849999999999897	0.33849999999999897	0.394364878515076	0.10540000000000004	0.13637142907026595	0.96967085134317	0.471854021726901	1.7093023193288763	1.7093023193288763
2939	PA5303	PA5303 	0.17650000000000302	0.17650000000000302	0.908340650997376	0.2571599999999998	0.21149545503390868	0.919941438589916	0.13050000000000098	0.13050000000000098	0.7874790325406908	0.12396000000000025	0.08444314162006658	0.980275064731927	-0.3813793539301575	0.07744856331170195	0.3813793539301575
2940	PA1699	PA1699 pcr1	0.17650000000000102	0.17650000000000102	0.9037253593094292	0.2206800000000001	0.14690387163039606	0.808717820144202	0.0954999999999995	0.0954999999999995	0.8264613221224959	0.22477999999999973	0.2508943619002495	0.963629330232654	-0.3007408825218311	-0.5152766248744933	0.5152766248744933
2941	PA3964	PA3964 	0.17650000000000102	-0.17650000000000102	0.8864423708395781	0.06501999999999979	0.06763219770691084	0.9317190018972048	0.0129999999999999	-0.0129999999999999	0.9767944688972828	0.06236000000000017	0.0458767642712516	0.96967085134317	1.6483273319478409	-1.0759259242468289	1.6483273319478409
2942	PA1057	PA1057 shaD	0.1765	-0.1765	0.904003899244298	0.10537999999999983	0.09973634827216554	0.935463352302142	0.23900000000000104	-0.23900000000000104	0.531443605435539	0.11973999999999956	0.08897472955845402	0.962777874768461	0.7130800478670457	1.340380584373126	1.340380584373126
2943	PA4849	PA4849 	0.1765	-0.1765	0.899476148917084	0.1030000000000002	0.0734200245164766	0.896060161377203	0.17850000000000102	-0.17850000000000102	0.6817397442175249	0.11757999999999988	0.07216628367873748	0.9621645734876628	1.0010892870718835	0.8441615238384534	1.0010892870718835
2944	PA5103	PA5103 puuR	0.17649999999999802	-0.17649999999999802	0.8861257776739391	0.1586	0.11185323345050577	0.9120394844620072	0.135499999999999	-0.135499999999999	0.7269753069884771	0.06573999999999988	0.0530991839234215	0.9709283298515892	0.16003113587162096	1.3137678368203454	1.3137678368203454
2945	PA0894	PA0894 	0.17649999999999802	-0.17649999999999802	0.899476148917084	0.1388999999999999	0.10463089887791266	0.8277800142902478	0.492499999999998	-0.492499999999998	0.150260863222726	0.061220000000000226	0.060623510290975326	0.97857461411721	0.359358472527998	7.114071717885988	7.114071717885988
2946	PA0574	PA0574 	0.17600000000000102	0.17600000000000102	0.90293178382968	0.11261999999999985	0.0825758842923688	0.943862611745303	0.0730000000000004	-0.0730000000000004	0.8725751456893979	0.10013999999999984	0.09298672844372266	0.988102677677331	0.7675364368560373	-0.2918696082143065	0.7675364368560373
2947	PA1392	PA1392 	0.17600000000000002	0.17600000000000002	0.906134258109246	0.061159999999999826	0.04095874957401207	0.961975919153519	0.0245000000000006	-0.0245000000000006	0.9581773084474192	0.04185999999999988	0.04077466533686492	0.973226850832782	2.803796531739461	-0.4257545673662188	2.803796531739461
2948	PA5195	PA5195 	0.17600000000000002	-0.17600000000000002	0.904003899244298	0.14734000000000022	0.13552941870063984	0.84392689895701	0.14549999999999802	-0.14549999999999802	0.7229425250896541	0.0671999999999996	0.051571552235704254	0.989273819213719	0.21146700306672603	1.5182789077616596	1.5182789077616596
2949	PA0723	PA0723 coaB	0.17600000000000002	-0.17600000000000002	0.8969698532052609	0.2189799999999998	0.17325537990684878	0.790470191073668	0.167500000000001	0.167500000000001	0.680017711753106	0.12459999999999995	0.11949712339633985	0.985800032809502	-0.24807310470305804	0.35900445785387874	0.35900445785387874
2950	PA0065	PA0065 	0.17600000000000002	-0.17600000000000002	0.912733972534082	0.16787999999999978	0.11793750816993452	0.741121856536169	0.14049999999999802	-0.14049999999999802	0.750658296841322	0.04187999999999978	0.04554102546056716	0.97862382524708	0.06885002172761055	2.1655199680426787	2.1655199680426787
2951	PA3025	PA3025 	0.17600000000000002	-0.17600000000000002	0.904003899244298	0.11387999999999962	0.08650701801973436	0.954458420222744	0.204000000000001	-0.204000000000001	0.636243088177178	0.08639999999999982	0.07136890662840016	0.979565478336555	0.7180920279303734	1.6477763994944554	1.6477763994944554
2952	PA4370	PA4370 icmP	0.17550000000000102	-0.17550000000000102	0.8897372754351559	0.2447400000000003	0.15435127145572886	0.8297638358181291	0.120500000000002	-0.120500000000002	0.7803997953187629	0.10975999999999983	0.09262515407094653	0.9821645422340451	-0.4485871696875447	0.11595122413265667	0.4485871696875447
2953	PA3050	PA3050 pyrD	0.1755	0.1755	0.904003899244298	0.35353999999999985	0.13831183969566768	0.6740393429707049	0.1455	-0.1455	0.7104857308754241	0.07578000000000018	0.042598679556999836	0.970918182788261	-1.287236149788387	1.6366704490619215	1.6366704490619215
2954	PA3548	PA3548 algI	0.1755	0.1755	0.9046797482741072	0.16172	0.12780503380801034	0.819541560711879	0.0795000000000003	-0.0795000000000003	0.873861505573998	0.1316799999999994	0.14367837925960392	0.9621645734876628	0.10782047928331524	-0.3631722481064333	0.3631722481064333
2955	PA1076	PA1076 	0.1755	-0.1755	0.908340650997376	0.3380199999999999	0.207788027005087	0.6740393429707049	0.36700000000000105	0.36700000000000105	0.3258791856845901	0.15448000000000026	0.09436602937498244	0.9621645734876628	-0.7821432367516591	2.252081616738474	2.252081616738474
2956	PA3478	PA3478 rhlB	0.175000000000002	0.175000000000002	0.950123985525051	0.4736999999999998	0.2641130597553507	0.6936485725609639	0.7520000000000021	0.7520000000000021	0.0347672664613817	0.23486000000000015	0.19648099568830274	0.9621645734876628	-1.1309550549173344	2.632010277576119	2.632010277576119
2957	PA0185	PA0185 	0.17500000000000102	-0.17500000000000102	0.904003899244298	0.11100000000000028	0.09757988180630957	0.928455464410756	0.278	-0.278	0.506400254082378	0.12795999999999996	0.0683355568743925	0.96967085134317	0.6558728993650252	2.195635871904701	2.195635871904701
2958	PA4009	PA4009 	0.17500000000000102	-0.17500000000000102	0.8885566318354341	0.0904800000000004	0.06489534523625927	0.927877091193042	0.214500000000001	-0.214500000000001	0.554763261028915	0.06036000000000021	0.06237746655109795	0.981101111789734	1.3024046592601586	2.471084648391954	2.471084648391954
2959	PA3052	PA3052 	0.17500000000000102	0.17500000000000102	0.912733972534082	0.0826199999999998	0.10577258230121192	0.966953947429014	0.0945000000000018	0.0945000000000018	0.856822253296479	0.09132000000000012	0.0580299635246023	0.96967085134317	0.8733832340117003	0.05479927621621729	0.8733832340117003
2960	PA4769	PA4769 	0.17500000000000102	-0.17500000000000102	0.8897372754351559	0.1126600000000001	0.07462806665949047	0.8627033666325921	0.041500000000001	-0.041500000000001	0.94356297688034	0.07663999999999978	0.08213676602675136	0.970918182788261	0.8353425566341284	-0.4278230285881225	0.8353425566341284
2961	PA3419	PA3419 	0.174999999999999	-0.174999999999999	0.907566455676463	0.13126000000000002	0.11678524806955096	0.912418620434624	0.13950000000000198	0.13950000000000198	0.7269753069884771	0.04041999999999977	0.03266071799578207	0.981838006315942	0.37453360525423385	3.0336136521186643	3.0336136521186643
2962	PA4692	PA4692 	0.17499999999999802	-0.17499999999999802	0.899476148917084	0.1066199999999999	0.07409274593372807	0.864004401523717	0.0940000000000012	0.0940000000000012	0.8500493288739531	0.07924000000000013	0.07513711355470941	0.968301598131613	0.9228973651639301	0.19644087058593107	0.9228973651639301
2963	PA1982	PA1982 exaA	0.17450000000000102	-0.17450000000000102	0.894578268717843	0.2407600000000007	0.2575089043767874	0.84392689895701	0.36750000000000105	-0.36750000000000105	0.300650998122283	0.1430200000000001	0.2199608620489868	0.970918182788261	-0.25731149049140445	1.0205451911258998	1.0205451911258998
2964	PA2233	PA2233 pslC	0.174499999999999	0.174499999999999	0.899476148917084	0.18462000000000064	0.1507748929143488	0.907916915494094	0.412999999999998	0.412999999999998	0.285447229262469	0.16384000000000007	0.10879230211738344	0.96967085134317	-0.06711992828773261	2.2902355695273564	2.2902355695273564
2965	PA3606	PA3606 	0.174499999999999	0.174499999999999	0.8982346237241509	0.19368000000000027	0.09510760134360098	0.871413114121478	0.208	-0.208	0.567444175316761	0.039299999999999904	0.02850109647013652	0.9733200224012322	-0.2016663203470828	5.919070523366152	5.919070523366152
2966	PA5013	PA5013 ilvE	0.17449999999999802	0.17449999999999802	0.895187467472496	0.14329999999999982	0.1118210996786087	0.8941656015000821	0.4575	0.4575	0.22054492426964606	0.20420000000000008	0.13713907174835302	0.9621645734876628	0.2790171093798207	1.8470301480879172	1.8470301480879172
2967	PA2383	PA2383 	0.174000000000001	-0.174000000000001	0.908340650997376	0.0968400000000002	0.08737726153487144	0.891162142133537	0.266	-0.266	0.526753537743913	0.07305999999999964	0.07088022761438262	0.971168612249143	0.8830672722468763	2.7220567215115725	2.7220567215115725
2968	PA4969	PA4969 cpdA	0.174	0.174	0.90796868983741	0.19226000000000049	0.12917600396358428	0.7442197396773559	0.0099999999999989	-0.0099999999999989	0.9818298021123258	0.06494000000000033	0.05534744799898194	0.976007186514323	-0.1413575233767731	-0.9926383597851164	0.9926383597851164
2969	PA3533	PA3533 grxD	0.173999999999999	-0.173999999999999	0.8886978692144641	0.11988000000000007	0.10839965405848853	0.95781257719391	0.133500000000003	0.133500000000003	0.733976835016499	0.24785999999999994	0.18728751960555173	0.9621645734876628	0.4992635859409452	-0.6106119630440501	0.6106119630440501
2970	PA3249	PA3249 	0.173999999999999	-0.173999999999999	0.904003899244298	0.03807999999999991	0.03422708479162823	0.9795463711841998	0.119499999999999	-0.119499999999999	0.7840071868686821	0.028519999999999823	0.021000238093888027	0.9856623231348308	3.971124062346216	4.332331833250895	4.332331833250895
2971	PA0226	PA0226 	0.173999999999999	-0.173999999999999	0.939684719031562	0.14162000000000022	0.1174204766356081	0.924294686461144	0.204999999999998	-0.204999999999998	0.7643191918084731	0.09742000000000024	0.07745249619390357	0.970918182788261	0.2757611017070207	1.3889804110466568	1.3889804110466568
2972	PA5544	PA5544 	0.173500000000001	-0.173500000000001	0.889740126438108	0.1160200000000004	0.08789808018381251	0.908651201315303	0.475500000000001	-0.475500000000001	0.244730660485424	0.09861999999999986	0.0584665645191047	0.96967085134317	0.6539391973044054	6.446077396540903	6.446077396540903
2973	PA5366	PA5366 pstB	0.173499999999997	0.173499999999997	0.908340650997376	0.11019999999999966	0.09331800469362816	0.929694801576159	0.0630000000000015	-0.0630000000000015	0.8921405695968159	0.12138000000000004	0.12578066889099676	0.981101111789734	0.6783256908226576	-0.4641412747660888	0.6783256908226576
2974	PA0708	PA0708 	0.173	0.173	0.904539914410032	0.10422000000000033	0.15394743962361518	0.955481794664736	0.17800000000000002	-0.17800000000000002	0.6693727945181329	0.05445999999999995	0.03607946091615017	0.970918182788261	0.4467758617367029	3.4241088104700625	3.4241088104700625
2975	PA4415	PA4415 mraY	0.173	0.173	0.932507132084298	0.1425600000000001	0.113497459589778	0.893209328012605	0.31600000000000106	0.31600000000000106	0.366561303556447	0.09251999999999956	0.07148943395122598	0.9621645734876628	0.2681998355736013	3.126056364531741	3.126056364531741
2976	PA3490	PA3490 	0.173	0.173	0.9251153957673148	0.28009999999999946	0.12916857525471664	0.6740393429707049	0.2045	-0.2045	0.6543197375232779	0.06118000000000014	0.05792305959920724	0.98740159506924	-0.8291490386791167	2.474316809085848	2.474316809085848
2977	PA2160	PA2160 	0.173	-0.173	0.904003899244298	0.1633200000000001	0.12332966323368197	0.8976889974606469	0.186999999999999	-0.186999999999999	0.648587388799609	0.10402000000000053	0.0701637192571775	0.96967085134317	0.0784888221226915	1.1826625053304871	1.1826625053304871
2978	PA1911	PA1911 femR	0.172999999999999	-0.172999999999999	0.8885566318354341	0.15262000000000014	0.16680685437555207	0.9487578796473348	0.39949999999999897	-0.39949999999999897	0.267260345653292	0.1289199999999999	0.10874470102032592	0.96967085134317	0.1221772335213212	2.4882131953208813	2.4882131953208813
2979	PA2976	PA2976 rne	0.17299999999999602	0.17299999999999602	0.904003899244298	0.22760000000000005	0.1581420116013872	0.767250554171904	0.0600000000000023	-0.0600000000000023	0.902328127768316	0.06368	0.06461470420887128	0.99234504403998	-0.34525929857038123	-0.056952980672972775	0.34525929857038123
2980	PA1878	PA1878 	0.17250000000000398	-0.17250000000000398	0.90796868983741	0.08152000000000027	0.055305304145865146	0.919606872810203	0.201000000000002	-0.201000000000002	0.616187280844535	0.06894000000000013	0.0630745788729505	0.96967085134317	1.6450501702340925	2.09371195749094	2.09371195749094
2981	PA4632	PA4632 	0.172500000000003	-0.172500000000003	0.9046797482741072	0.21753999999999973	0.14161979028370278	0.8753800680572471	0.5525000000000021	-0.5525000000000021	0.174667382226203	0.14266000000000045	0.1325026509168778	0.9709283298515892	-0.3180346469216584	3.09307019266433	3.09307019266433
2982	PA1411	PA1411 	0.172500000000002	-0.172500000000002	0.894578268717843	0.09925999999999996	0.1028803026174917	0.9195268734887192	0.0165000000000024	-0.0165000000000024	0.9708261734860693	0.09480000000000023	0.1005152351636308	0.970918182788261	0.71189526213106	-0.7789863882080329	0.7789863882080329
2983	PA1880	PA1880 	0.172499999999999	-0.172499999999999	0.9316378756783628	0.18210000000000007	0.12445489477450565	0.780825874279018	0.528999999999998	0.528999999999998	0.135120248595782	0.1344999999999997	0.0595386779049272	0.9621645734876628	-0.07713637954854967	6.62594491315285	6.62594491315285
2984	PA2545	PA2545 xthA	0.172499999999999	0.172499999999999	0.941742828304706	0.18466000000000046	0.10490667678147733	0.8381657913500211	0.136999999999998	0.136999999999998	0.8273509161669029	0.0629200000000005	0.048869230264724665	0.970918182788261	-0.11591254601774345	1.5158822759987436	1.5158822759987436
2985	PA4057	PA4057 nrdR	0.172499999999999	0.172499999999999	0.906134258109246	0.2362799999999998	0.13794594955996348	0.7442197396773559	0.032	-0.032	0.952428327942905	0.05758000000000003	0.05922409419597165	0.986538130689155	-0.4623550035608432	-0.431918805129483	0.4623550035608432
2986	PA5514	PA5514 	0.17200000000000198	-0.17200000000000198	0.906134258109246	0.060419999999999786	0.04657066315467966	0.963656620644862	0.174500000000002	-0.174500000000002	0.6883141229440101	0.07679999999999987	0.061241496008289424	0.9621645734876628	2.395928948432637	1.5953235366225835	2.395928948432637
2987	PA3985	PA3985 	0.172000000000001	0.172000000000001	0.908340650997376	0.07219999999999993	0.051509707822895136	0.9748590030617852	0.221499999999999	0.221499999999999	0.616705448034539	0.060900000000000086	0.05205225739581349	0.977127735336073	1.937498856393081	3.08536090526817	3.08536090526817
2988	PA3539	PA3539 	0.172	-0.172	0.933470639730006	0.11294000000000005	0.08058268527833146	0.9345959173853928	0.153000000000001	-0.153000000000001	0.8184964163748092	0.06855999999999983	0.04947986122319512	0.9627488062498348	0.7329117886306163	1.706552886620011	1.706552886620011
