	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KATNB1	KATNB1	0.0153483655175448	6557.0	0.30193239948904604	-0.30193239948904604	4.41490536191499e-08	9066.0	51.058916300551985	0.0	0.1695227740002465	0.04883343068918079	25	2.711454501969597
SLC44A3	SLC44A3	0.319987385762875	6556.0	0.301842316857331	0.301842316857331	0.0404047244003457	15615.0	87.94637828095077	0.0	0.5204180090854879	0.10012315752203434	25	-2.1830683094473367
ACTRT3	ACTRT3	0.17867081083551298	6555.0	0.30183763172415196	0.30183763172415196	0.000139338790086267	9361.0	52.72051368705643	0.0	0.18262735733812133	0.06384351028015046	25	1.8672261888941624
PLEKHF2	PLEKHF2	0.128899862396949	6554.0	0.301805150348286	0.301805150348286	0.000965309258746106	13450.0	75.75194322406217	0.0	0.3151529371794412	0.1075190003501828	25	-0.12414351684523017
RNF34	RNF34	1.40472636705005e-05	6553.0	0.301768986925698	0.301768986925698	3.3449915141813903e-08	10903.0	61.405880364988164	0.0	0.2104387483221367	0.05384256535355276	25	1.6962460462990354
HOTAIRM1	HOTAIRM1	0.0935112977657879	6552.0	0.301749904254564	-0.301749904254564	0.13742391243541402	3430.0	19.313957418046638	0.0	0.06623553470897926	0.04241237163239506	25	5.552963922576217
RGS1	RGS1	0.350076714290784	6551.0	0.301699274545714	0.301699274545714	4.07432525452584e-07	15669.0	88.25053509068378	0.0	0.49991984573925113	0.0753051517204902	25	-2.6322312174507205
TMEM14B	TMEM14B	4.520828259472251e-06	6550.0	0.301668627731916	0.301668627731916	5.19215384135602e-07	13101.0	73.7861890278247	0.0	0.2959668992548551	0.05201742090494151	25	0.10961190266392579
HNRNPA3P1	HNRNPA3P1	0.11460468248559401	6549.0	0.30165834471110803	0.30165834471110803	7.859972748537759e-05	7381.0	41.568097330179114	0.0	0.12688520367449002	0.050404273610675614	25	3.4674270357821624
DEK	DEK	0.0695661761236342	6548.0	0.301626581637356	0.301626581637356	0.681471665892553	63.0	0.34921707784161315	0.0	0.025339160004883548	0.018652946195969463	25	14.811999065979869
HIP1R	HIP1R	0.0245901034040158	6547.0	0.301624846136476	0.301624846136476	0.0524313299393432	10984.0	61.862115579587694	0.0	0.2467710935492581	0.14063097285895892	25	0.39005456246279124
SOCS6	SOCS6	0.116129815383047	6546.0	0.30149371552055	0.30149371552055	0.0107653169145597	4772.0	26.87281739326349	0.0	0.09072086611800209	0.06130218668329602	25	3.438259886086258
AGL	AGL	0.05497531322168	6545.0	0.30148970398920505	0.30148970398920505	0.0722520723155302	7324.0	41.24704291990537	0.0	0.13051799495542254	0.0367428890075605	25	4.653191778104385
DNAH12	DNAH12	0.50422544603611	6544.0	0.301480432541174	-0.301480432541174	0.00367273451821825	17618.0	99.2283429086403	0.72	1.1984636849254837	0.2250389876115598	25	-3.9859015626776375
UBE2D1	UBE2D1	0.0177097352396668	6543.0	0.30142405867563105	0.30142405867563105	5.303044255668689e-05	13027.0	73.36938154782021	0.0	0.31712831090431143	0.08297987655904723	25	-0.1892537429542387
SNX16	SNX16	0.08299481398288	6542.0	0.301285600783252	0.301285600783252	0.0070842535376496	6313.0	35.552551537681644	0.0	0.11282422827726996	0.04026009997884338	25	4.681095491690736
CDK4	CDK4	0.000142174115782695	6541.0	0.30123421288853397	0.30123421288853397	0.0191131603415745	9284.0	52.2868086065112	0.0	0.17749036486842634	0.03983094218692535	25	3.1067266106682
LZTFL1	LZTFL1	0.0602127290663057	6540.0	0.30114632509419104	-0.30114632509419104	0.38745479753285705	5773.0	32.51098344035147	0.0	0.08777131682561841	0.039527905369643346	25	5.398085384823868
PPP1R36	PPP1R36	0.5730426915459771	6539.0	0.301057190677598	0.301057190677598	0.0360892933742457	13383.0	75.37456347865269	0.0	0.3123142097964566	0.0929489779265919	25	-0.12110966005187275
GOLGA7	GOLGA7	0.0251162731231131	6538.0	0.30105304492511	-0.30105304492511	0.0602804357995164	3217.0	18.11422777965529	0.0	0.05569270589416752	0.03356534751888578	25	7.309929947630923
CUTA	CUTA	0.0110471612792267	6537.0	0.300936565598724	0.300936565598724	0.0234148454357957	7197.0	40.53171116368142	0.0	0.12297009054885512	0.04893687192160307	25	3.636654082324089
GRIP2	GRIP2	0.22810403793591	6536.0	0.300914782434864	0.300914782434864	0.258451470162163	4035.0	22.721640193759153	0.0	0.08217384113312465	0.05059706602117301	25	4.323194179089443
SFXN3	SFXN3	0.0419177821006947	6535.0	0.300864378401199	-0.300864378401199	0.407241982129506	506.0	2.8444294243550745	0.0	0.03424231825353339	0.028623569601559498	25	9.314773239643012
RUNDC3A	RUNDC3A	0.308778869888844	6534.0	0.300838160818527	0.300838160818527	0.679105930845294	5710.0	32.15613382899628	0.0	0.13658361718689205	0.10049171045384327	25	1.6345083877050586
IFT27	IFT27	0.0064772666110033605	6533.0	0.300819698552326	0.300819698552326	0.0360661511974167	12054.0	67.88892643911231	0.0	0.2509609503459406	0.05434234859679703	25	0.9174934373249387
QRSL1	QRSL1	0.0325285666685127	6532.0	0.300798833100326	0.300798833100326	0.11742172341439999	2910.0	16.38503999098795	0.0	0.07303496580967125	0.056032758909574897	25	4.064834067125229
KLK13	KLK13	0.615877191686671	6531.0	0.300790387574401	0.300790387574401	0.0058067835572201704	17594.0	99.09316210431452	0.72	1.1440662233991687	0.2244703234745114	25	-3.756736404046398
PRR34.AS1	PRR34.AS1	0.341799913373562	6530.0	0.30074797087210203	0.30074797087210203	0.024695909052648	10837.0	61.034133153092256	0.0	0.20840937032852802	0.035470438290110325	25	2.6032551328614217
CHPT1	CHPT1	0.24786297870041601	6529.0	0.300683369986383	-0.300683369986383	0.000773026460729867	9708.0	54.675002816266755	0.0	0.1929166803642719	0.0306219160106297	25	3.519266710309778
ARF4	ARF4	0.0165819673387175	6528.0	0.300663531459315	0.300663531459315	0.00318940674673542	10825.0	60.966542750929364	0.0	0.22186667638381938	0.07673181753131388	25	1.026912402320446
TTC38	TTC38	0.13507489526925598	6527.0	0.300601332907877	-0.300601332907877	0.18791795818845602	14024.0	78.98501746085388	0.0	0.3686750241463138	0.10783212432786062	25	-0.6312932408848835
PNN	PNN	0.0299553100686896	6526.0	0.300562464905434	0.300562464905434	0.171168292481675	1151.0	6.477413540610566	0.0	0.049904919367198514	0.03677264748202006	25	6.816412815008606
P2RY4	P2RY4	0.44658637965072495	6525.0	0.30040357884357205	0.30040357884357205	0.158727188372449	11884.0	66.93139574180466	0.0	0.2465382877042574	0.10099010289288837	25	0.5333719799894153
PCLO	PCLO	0.40535521333481395	6524.0	0.30040005554917204	0.30040005554917204	0.0136788067135183	14547.0	81.9308324884533	0.0	0.4226561858116831	0.19683573095566897	25	-0.62110740600265
TCIRG1	TCIRG1	0.119908451840629	6523.0	0.30038181219792	-0.30038181219792	9.844484333829211e-08	16942.0	95.420750253464	0.0	0.7609302390145325	0.1062659233409583	25	-4.333923917820063
BCAS2	BCAS2	0.0186054837686509	6522.0	0.30036818158122996	-0.30036818158122996	0.0360792156644711	6513.0	36.67905824039653	0.0	0.10956425556620566	0.05306402778320929	25	3.5957301770333983
SH3D21	SH3D21	0.05846981934045901	6521.0	0.300351815662104	0.300351815662104	0.00027587619229457	13939.0	78.50625211220006	0.0	0.3831988123989596	0.09720220209026513	25	-0.852316047942218
MYO9B	MYO9B	0.19303707666884198	6520.0	0.30034534827562	-0.30034534827562	0.00466795389142521	16494.0	92.89737523938267	0.0	0.6215617576780391	0.11178245270985504	25	-2.8735852686662318
F7	F7	0.49976077572026795	6519.0	0.300328957766717	-0.300328957766717	0.0190734703061213	16967.0	95.56156359130337	0.04	0.7877585403123016	0.1380054351208586	25	-3.5319593182595814
CMA1	CMA1	0.5683744016567249	6518.0	0.300208374686891	-0.300208374686891	0.36302186813870196	12126.0	68.29446885208966	0.0	0.29172610431386836	0.11718931387310064	25	0.07238092017679802
CTSD	CTSD	0.20558804015263502	6517.0	0.30019373432340996	0.30019373432340996	0.0126998002353463	13825.0	77.86414329165258	0.0	0.34948275032747567	0.17346695202342838	25	-0.2841406701917997
POLR2H	POLR2H	0.00700638437090587	6516.0	0.300182375887936	0.300182375887936	1.3594007615139898e-08	10422.0	58.69663174495888	0.0	0.21709210583622895	0.059665343239530856	25	1.3926052468706185
PLEKHA4	PLEKHA4	0.0748026824147111	6515.0	0.30015097602293395	0.30015097602293395	0.00519508135097054	5903.0	33.243212797116136	0.0	0.10513549092131455	0.024865714633824535	25	7.842746045043972
NAPA.AS1	NAPA.AS1	0.0658395963114835	6514.0	0.30003449701566404	-0.30003449701566404	0.7127989852915	479.0	2.692351019488566	0.0	0.032141242492928136	0.02350700205058156	25	11.396317316274205
ZNF276	ZNF276	0.101410469879545	6513.0	0.29998408583132896	-0.29998408583132896	0.00272874967744785	15340.0	86.3974315647178	0.0	0.47701574286605924	0.07471716279432887	25	-2.369357325866865
LINC01359	LINC01359	0.14393166365185	6512.0	0.299934115051883	-0.299934115051883	0.0066733719803948295	12989.0	73.15534527430438	0.0	0.2948645192490041	0.07145895320596751	25	0.0709441655024909
TMED8	TMED8	0.00341886495051287	6511.0	0.29985056344489197	0.29985056344489197	0.246596833148677	7805.0	43.95629153993466	0.0	0.13134046011644823	0.06069145894093887	25	2.77650440883992
ALG9	ALG9	0.00169890638457518	6510.0	0.29984061579682103	0.29984061579682103	0.0018889335613181601	9031.0	50.86177762757688	0.0	0.15038709412667903	0.047153773709221705	25	3.169492278428479
GPRIN3	GPRIN3	0.27920839697652305	6509.0	0.299821084739063	-0.299821084739063	0.00013700875361526	16319.0	91.91168187450715	0.0	0.5979563360032206	0.11288224578594232	25	-2.641117291637775
SERINC5	SERINC5	0.0883354498292231	6508.0	0.299698270979454	0.299698270979454	0.17810021934580397	4440.0	25.00281626675679	0.0	0.0910723842500802	0.06923493163662836	25	3.0133038597383615
ZBTB3	ZBTB3	0.0432873117005324	6507.0	0.299694586703069	0.299694586703069	0.0022128812847827697	7606.0	42.83541737073335	0.0	0.13008133934167534	0.05198698658182909	25	3.262609712806055
SBF2.AS1	SBF2.AS1	0.0265444494513072	6506.0	0.299669957026786	0.299669957026786	0.22721710321835198	1338.0	7.530697307648981	0.0	0.04523867488639034	0.02798193180345456	25	9.092698957581778
MSL3	MSL3	0.0114929927691837	6505.0	0.299496466449567	0.299496466449567	0.0231740023608641	9966.0	56.12819646276895	0.0	0.19233661107290342	0.04374058093441139	25	2.4498955680846772
ZNF770	ZNF770	0.0774908683948035	6504.0	0.29947474268085805	0.29947474268085805	1.28571511848402e-05	13205.0	74.37197251323644	0.0	0.3088834699512741	0.06647864912933145	25	-0.1415300610593296
NDOR1	NDOR1	0.0148989496708293	6503.0	0.299430592786902	-0.299430592786902	0.41630157605186896	6711.0	37.79429987608426	0.0	0.1161354570354569	0.05396892856002439	25	3.3963085916664757
ZNF26	ZNF26	0.0757534554005151	6502.0	0.299356877707031	0.299356877707031	0.16788713961703602	9448.0	53.21054410273741	0.0	0.18994686523235849	0.1280196549987069	25	0.8546344893350764
TERF2IP	TERF2IP	0.0243438334503873	6501.0	0.299208808826862	-0.299208808826862	0.40798580048458705	5273.0	29.694716683564266	0.0	0.0843182009280779	0.039698271139258785	25	5.413097390185148
RHBDD3	RHBDD3	0.00207937067193705	6500.0	0.29914169741315505	0.29914169741315505	0.00907304281962657	6789.0	38.23363749014306	0.0	0.11798720750897856	0.04244345663294183	25	4.26813705280489
C9orf116	C9orf116	0.327527059959353	6499.0	0.29907910996481396	-0.29907910996481396	0.379710746534822	1311.0	7.378618902782471	0.0	0.05119144175441523	0.04353673691201311	25	5.693758554100525
CRCP	CRCP	0.0124086178359507	6498.0	0.299000701955722	0.299000701955722	0.45015394936203895	1209.0	6.804100484397882	0.0	0.03309673344489258	0.0241418642373414	25	11.014226817643303
SNAI2	SNAI2	0.49492155965126594	6497.0	0.298978420424789	-0.298978420424789	0.0890034564848115	14483.0	81.57035034358454	0.0	0.36261384024407695	0.19206378664249896	25	-0.3313244049370783
SP3	SP3	0.00752952880616485	6496.0	0.29887493059820397	0.29887493059820397	0.0231079987112439	11008.0	61.99729638391348	0.0	0.2336475395336692	0.12270046600646448	25	0.531598560196978
RBX1	RBX1	0.027894958847236	6495.0	0.29881060770496903	-0.29881060770496903	0.0542707762807077	6175.0	34.775261912808375	0.0	0.10603370273117262	0.040412764026586945	25	4.770198466181907
CD86	CD86	0.19238845347733102	6494.0	0.298782579234527	-0.298782579234527	1.34785024905362e-05	17476.0	98.42852314971273	0.52	0.9982708023495739	0.11112689300203303	25	-6.294499956029995
PDLIM5	PDLIM5	0.107521488220739	6493.0	0.298781088026256	0.298781088026256	0.019226352149088	8627.0	48.58623408809282	0.0	0.15799337347078132	0.03369310844992718	25	4.17853148707563
NAF1	NAF1	0.06523515286976901	6492.0	0.29871323649857	-0.29871323649857	0.00217425161608145	7544.0	42.48620029289174	0.0	0.13429606230961474	0.04855894271853277	25	3.3859298614054176
PHB	PHB	0.0741746594898837	6491.0	0.29870823345847497	0.29870823345847497	4.0378294024846705e-05	10746.0	60.52157260335699	0.0	0.22221944782080147	0.0680714916016872	25	1.1236537328319345
GID4	GID4	0.0327957281845575	6490.0	0.298683488219361	-0.298683488219361	0.007045924830889991	8282.0	46.64301002590965	0.0	0.1552223652972915	0.06713915954489498	25	2.136772695614981
SNHG20	SNHG20	0.0465538561580943	6489.0	0.298625085945163	0.298625085945163	0.0107980017097325	15135.0	85.24276219443504	0.0	0.4671742357745826	0.0938304264494536	25	-1.7963165702994748
KHDC1L	KHDC1L	0.870492421030213	6488.0	0.298594962892987	0.298594962892987	0.000139620545275449	17333.0	97.6230708572716	0.36	0.9454945451399577	0.13261237978330792	25	-4.878123620917003
PPP6C	PPP6C	0.0011393990085082802	6487.0	0.29838981037872303	-0.29838981037872303	0.10096777435741301	3208.0	18.06353497803312	0.0	0.07139304757642048	0.043201500658634095	25	5.254372170910591
RPL15	RPL15	0.00531950424440875	6486.0	0.298287818629185	-0.298287818629185	0.005204674058177	10396.0	58.55018587360594	0.0	0.18563886086144812	0.07844344737495929	25	1.4360531253716509
RAD1	RAD1	0.0471914699328465	6485.0	0.298162799224576	0.298162799224576	0.00444061169700469	7568.0	42.62138109721752	0.0	0.13920779856804516	0.06920093169386249	25	2.2970066553399997
PLCH2	PLCH2	0.48357547110683896	6484.0	0.29807886049661203	0.29807886049661203	0.199958412329995	9113.0	51.32364537568998	0.0	0.16465268572464736	0.06157598902236562	25	2.1668539456751823
CENPT	CENPT	0.0872354480612492	6483.0	0.298072607234631	-0.298072607234631	0.11328020627525	3545.0	19.961698772107695	0.0	0.06423196748661997	0.044059668789182826	25	5.30736263286259
ELP5	ELP5	0.0096202031188514	6482.0	0.297970866955145	-0.297970866955145	0.78523956124934	183.0	1.0251210994705418	0.0	0.031785833219981234	0.02710773836968262	25	9.819522016372488
MMAA	MMAA	0.0201062168373275	6481.0	0.29786468239525604	0.29786468239525604	0.0882121597789873	8548.0	48.14126394052044	0.0	0.15784086960584573	0.06257915678929703	25	2.2375471318807976
RNF212B	RNF212B	0.327884727895987	6480.0	0.297835629365769	0.297835629365769	0.000951376793615161	14613.0	82.30257970034921	0.0	0.3866488780348806	0.06611421173298358	25	-1.3433306749205898
MAP3K21	MAP3K21	0.32145797896718	6479.0	0.297782183445367	0.297782183445367	1.1564015542726199e-05	8679.0	48.87912583079869	0.0	0.17727639420380067	0.07420664089237942	25	1.6239218996091433
POLR3C	POLR3C	6.28658388438654e-05	6478.0	0.297768507643117	0.297768507643117	0.0035265781679341703	7756.0	43.680297397769515	0.0	0.14434368136992093	0.06475130706818655	25	2.3694475558868895
OVOL2	OVOL2	0.0616993608290277	6477.0	0.297715753892089	0.297715753892089	0.012019407026642	13526.0	76.18001577109384	0.0	0.3204728763267374	0.05559278197973005	25	-0.40935390574528135
KYAT1	KYAT1	0.302405909828312	6476.0	0.297700376245347	0.297700376245347	0.0807069205933278	3737.0	21.04314520671398	0.0	0.07141825216878024	0.05385192101054848	25	4.2019322585027705
LAMA5	LAMA5	0.0613489234118013	6475.0	0.29756613043451	-0.29756613043451	0.000376209072324559	7333.0	41.29773572152754	0.0	0.1396812621038742	0.07259770306109015	25	2.1747915109349605
POLG	POLG	0.00440538349171189	6474.0	0.297522679467817	-0.297522679467817	0.32871119372974	2522.0	14.199616987721075	0.0	0.04854109202188735	0.03976399905738081	25	6.261482580930574
NADK	NADK	0.0944085182118551	6473.0	0.297482775762341	0.297482775762341	6.1334725751585e-06	16187.0	91.16818745071532	0.0	0.5771515258735501	0.1614933790856585	25	-1.7317660432559816
APPL2	APPL2	0.0400274821738745	6472.0	0.297451186430519	0.297451186430519	0.0132469249146854	4834.0	27.222034471105104	0.0	0.09127054760735226	0.05640721582527339	25	3.6552174363973307
PRKAG2	PRKAG2	0.000890201174090252	6471.0	0.297435308224813	-0.297435308224813	0.39908936422338104	1231.0	6.928016221696519	0.0	0.04534286950186836	0.034469320832992464	25	7.313530775507861
NEUROG3	NEUROG3	0.8587065818379991	6470.0	0.297399766473046	0.297399766473046	0.12418090102306599	6337.0	35.68773234200743	0.0	0.11458638494297997	0.05210197485480723	25	3.508761079393109
ZNF30	ZNF30	0.268492647859195	6469.0	0.29732372544337105	0.29732372544337105	0.00094420770426447	8120.0	45.7305395967106	0.0	0.15615201220720973	0.060308169779924314	25	2.3408389568332626
GLUD2	GLUD2	0.0314145387037727	6468.0	0.297322999057157	-0.297322999057157	0.110584234214595	9143.0	51.492621381097216	0.0	0.1757329785046484	0.043731280134127	25	2.7803901504731443
ATP1A1.AS1	ATP1A1.AS1	0.0208517467896271	6467.0	0.29729953676474896	-0.29729953676474896	0.0846257113635467	5971.0	33.6262250760392	0.0	0.1043415315085871	0.06868079651189506	25	2.809489916482591
MLLT11	MLLT11	0.0560970506775152	6466.0	0.29729512670302005	-0.29729512670302005	0.585228523886292	3314.0	18.660583530472007	0.0	0.04903739081849473	0.029150103401808652	25	8.516530197595179
NECAP2	NECAP2	0.0153329367279567	6465.0	0.29720442384100604	-0.29720442384100604	0.000543790297021874	16451.0	92.65517629829897	0.0	0.6264034292282115	0.10999457722262297	25	-2.9928657730182895
DNLZ	DNLZ	0.25201424257537	6464.0	0.297181279010789	-0.297181279010789	0.0354518307665368	5326.0	29.993240959783712	0.0	0.09170050396649566	0.041432964024158206	25	4.959354945605249
CENPB	CENPB	0.0108887844917539	6463.0	0.297133653579584	-0.297133653579584	2.8243810166545e-06	12458.0	70.16446997859637	0.0	0.2789060255670148	0.04282843260995849	25	0.4255964297962859
MKRN2	MKRN2	0.0083645532172872	6462.0	0.29708226649376196	-0.29708226649376196	0.22150711958018304	7635.0	42.99876084262701	0.0	0.14310461810588257	0.07914638325109799	25	1.9454792760317734
TARBP2	TARBP2	0.06631785035408999	6461.0	0.29705051092883195	0.29705051092883195	0.0007377151615025679	10449.0	58.848710149825386	0.0	0.19780420707489224	0.04468440922232392	25	2.221049927283299
CCDC124	CCDC124	0.0837417659331385	6460.0	0.29696737512824295	-0.29696737512824295	0.0256971712632344	7262.0	40.89782584206375	0.0	0.12093906723876316	0.06471733566011717	25	2.719956037960928
PIK3CB	PIK3CB	0.0387565889057792	6459.0	0.296910979769106	0.296910979769106	0.291895335830072	2157.0	12.143742255266417	0.0	0.04694907010161658	0.03131181673937281	25	7.982989672815013
PYCR2	PYCR2	0.0219194817582735	6458.0	0.296872738752728	0.296872738752728	0.0125052920283118	16017.0	90.21065675340768	0.0	0.5386376114189333	0.09611575359392842	25	-2.5153511638437327
CASC2	CASC2	0.17629031129807202	6457.0	0.296872528719235	-0.296872528719235	0.0171600930236001	16747.0	94.322406218317	0.0	0.682796832142161	0.13165413241830295	25	-2.9313497140882276
LOXL4	LOXL4	0.0661411463521622	6456.0	0.296840946157124	0.296840946157124	0.0147262565679418	16647.0	93.75915286695955	0.16	0.6834200520768674	0.2940788651958165	25	-1.3145422934842133
SDAD1	SDAD1	0.00134876425243409	6455.0	0.29683523589025895	0.29683523589025895	0.153253733571	3912.0	22.0288385715895	0.0	0.06179582763010931	0.04151133192705646	25	5.662054127127501
ZNF396	ZNF396	0.12664964612394902	6454.0	0.29682067319871996	0.29682067319871996	0.0137891080597951	8915.0	50.20840374000225	0.0	0.16062196802214268	0.07836235532057187	25	1.738062933654855
TOMM34	TOMM34	0.0954480675667525	6453.0	0.29678734002244606	0.29678734002244606	0.214482008951113	11058.0	62.2789230595922	0.0	0.2115549845031069	0.15976734946605187	25	0.5334779340346367
MRPS25	MRPS25	0.0355568284374057	6452.0	0.296779500888025	0.296779500888025	0.38923645466515006	939.0	5.283316435732793	0.0	0.04302481074014738	0.03212314252143268	25	7.899435429723962
ZFYVE1	ZFYVE1	0.0197634990591648	6451.0	0.296715754630157	-0.296715754630157	0.7308052339778099	1174.0	6.606961811422778	0.0	0.04383154386817379	0.03619409466554744	25	6.9868914556025485
DNAJB8	DNAJB8	0.870492421030213	6450.0	0.296692355751937	-0.296692355751937	0.385120257193498	9593.0	54.02726146220569	0.0	0.17891982269308343	0.10278103183166779	25	1.1458586371436557
TIMM22	TIMM22	0.00196975210325908	6449.0	0.296637538635174	-0.296637538635174	5.92807099101708e-05	8182.0	46.07975667455221	0.0	0.149354725508311	0.047441582439074106	25	3.1045088623679025
COLQ	COLQ	0.13612919502986098	6448.0	0.29663305930073103	-0.29663305930073103	0.43324850845740603	3085.0	17.370733355863468	0.0	0.05915842920012564	0.0359483388786428	25	6.605997314710165
STAC3	STAC3	0.227702305354774	6447.0	0.29660407973775504	-0.29660407973775504	1.01430418399799e-07	16283.0	91.70891066801848	0.0	0.6160595440728384	0.11476320883881708	25	-2.783605195143619
MCF2L	MCF2L	0.3525612559677321	6446.0	0.296595494435558	-0.296595494435558	0.907204880932602	269.0	1.5095189816379406	0.0	0.03285245622086473	0.02921012943780152	25	9.029163625457173
RNF11	RNF11	0.0282082660250604	6445.0	0.29659483355739297	-0.29659483355739297	0.262321481766294	3268.0	18.401486988847584	0.0	0.07107605853233309	0.04857570049756063	25	4.642625277969691
EIF2A	EIF2A	0.008689666545238171	6444.0	0.29657633124127103	0.29657633124127103	0.264703420759112	8593.0	48.39472794863129	0.0	0.152471036395806	0.0689616045482429	25	2.0896453293028365
CLCN6	CLCN6	0.0860402043257449	6443.0	0.296456947273203	-0.296456947273203	0.175605833040408	12745.0	71.78100709699223	0.0	0.27467980612749593	0.05648365847036899	25	0.3855476386525356
DNAJC7	DNAJC7	0.000729470496947946	6442.0	0.296449011230215	0.296449011230215	0.00880035294659181	7283.0	41.01610904584882	0.0	0.11841223251084587	0.03291289065121302	25	5.409332793222995
GATA4	GATA4	0.713103958897157	6441.0	0.29644733135982	-0.29644733135982	0.204456483778577	10451.0	58.85997521685253	0.0	0.19250742537905396	0.06969552343550948	25	1.4913426409221746
CLEC16A	CLEC16A	0.00400901977720586	6440.0	0.29642983097358505	0.29642983097358505	0.00697621732623679	7494.0	42.20457361721302	0.0	0.12115001916342338	0.03956065644049183	25	4.430659841901818
CCDC62	CCDC62	0.369949845817408	6439.0	0.29642915450251395	0.29642915450251395	0.018284814743338002	10557.0	59.457023769291425	0.0	0.20735489122706127	0.05873835455610306	25	1.5164582656188423
TMCO3	TMCO3	0.0265935133042262	6438.0	0.29637640124855397	0.29637640124855397	0.036532906882919	5788.0	32.59547144305508	0.0	0.10602392691052791	0.03653318330704792	25	5.210399344020579
DUSP6	DUSP6	0.38578935473520504	6437.0	0.296349581680475	-0.296349581680475	0.00287892886418543	10971.0	61.788892643911225	0.0	0.20809365094520846	0.11465093014291433	25	0.7697794568718632
DBN1	DBN1	0.224164778484024	6436.0	0.29623107120618203	0.29623107120618203	0.17975850606143803	2658.0	14.965641545567195	0.0	0.05592275775617321	0.03480267597321669	25	6.9048803498600035
ZNF526	ZNF526	0.0300488781704854	6435.0	0.296151557458347	0.296151557458347	0.266633540457321	5024.0	28.29221583868424	0.0	0.09354116705061821	0.05344277916057309	25	3.7911649354718193
PSMA4	PSMA4	0.0112534149434023	6434.0	0.296140587357817	0.296140587357817	0.00027349088778988	7770.0	43.75915286695955	0.0	0.1353336911714684	0.0428527282795756	25	3.7525474489565265
PUM1	PUM1	0.014841701983928	6433.0	0.296072510274493	0.296072510274493	0.475140477376514	1434.0	8.071420524952122	0.0	0.047233189563948876	0.03475105739035605	25	7.160625874353995
SRP68	SRP68	0.00169433647975004	6432.0	0.296038592343704	0.296038592343704	0.00709589766560418	4121.0	23.206038075926553	0.0	0.07660427019850528	0.044514586737821236	25	4.929492515287336
G6PD	G6PD	0.219860865654	6431.0	0.296029909464941	0.296029909464941	2.51603046800097e-06	12838.0	72.30483271375464	0.0	0.30249271811284345	0.07720951864547679	25	-0.08370481724640379
TVP23C	TVP23C	0.109726564645719	6430.0	0.295925685337526	0.295925685337526	0.00241208829132527	7996.0	45.03210544102737	0.0	0.15449029215743149	0.05382635956315514	25	2.627623237535628
DUSP28	DUSP28	0.0307632266809259	6429.0	0.295881663537495	0.295881663537495	0.40788064169138594	362.0	2.0333445984003604	0.0	0.035840320288957526	0.03162120348103966	25	8.223638401506776
GATC	GATC	2.2018931295750303e-06	6428.0	0.295871762745607	0.295871762745607	0.842960969834943	103.0	0.5745184183845894	0.0	0.04146647200085771	0.039366641211244634	25	6.462458643082846
DIAPH2	DIAPH2	0.118744318076646	6427.0	0.295835280865999	-0.295835280865999	0.0036634216588895	9223.0	51.94322406218316	0.0	0.16731568252676116	0.036611236283405124	25	3.5103867387699292
TMEM176B	TMEM176B	0.39560309676895394	6426.0	0.295784472524236	0.295784472524236	0.7659409370320942	4967.0	27.9711614284105	0.0	0.08107167455556712	0.047105647899631786	25	4.558111554397009
RBFOX2	RBFOX2	0.0106933575537882	6425.0	0.295739158212442	-0.295739158212442	0.007833920906573021	10297.0	57.99256505576208	0.0	0.20812458886714108	0.058757493212017085	25	1.4911216349744136
AANAT	AANAT	0.582643323752554	6424.0	0.295659632645519	0.295659632645519	1.3491518822809698e-07	15881.0	89.44463219556155	0.0	0.550993092958759	0.12908319935241036	25	-1.9780533918759906
POLR1B	POLR1B	0.0121766688491652	6423.0	0.295631266621399	0.295631266621399	0.00155522053167507	6601.0	37.174721189591075	0.0	0.11496295255583161	0.043706745060096565	25	4.1336483377371005
AFF1	AFF1	0.00249016381395512	6422.0	0.29562886331156396	-0.29562886331156396	0.00606895058015206	14017.0	78.94558972625886	0.0	0.3428599895492425	0.10493882583931503	25	-0.4500824729066441
ERMAP	ERMAP	0.0008545467148563691	6421.0	0.29557450329291196	-0.29557450329291196	0.00555200320313686	14142.0	79.64965641545567	0.0	0.36650478699160394	0.0907257716098951	25	-0.7818096494530765
SIGIRR	SIGIRR	0.0256996312633175	6420.0	0.295508816226454	-0.295508816226454	1.47067318872502e-07	16350.0	92.08629041342796	0.0	0.5947393519316847	0.13248898952617613	25	-2.258531344947054
RAB17	RAB17	0.24532280721858396	6419.0	0.295441038086475	-0.295441038086475	0.132557017246195	5793.0	32.62363411062295	0.0	0.11167372815661393	0.07812393492840866	25	2.352253635179309
LINC01756	LINC01756	0.706799611771405	6418.0	0.295300711593594	0.295300711593594	0.0217978991894782	15207.0	85.64830460741241	0.0	0.4619059629431772	0.10997801838615495	25	-1.5148959200610312
PRIM1	PRIM1	0.0570161926510306	6417.0	0.29529703986501193	0.29529703986501193	5.01487406385333e-06	10455.0	58.88250535090683	0.0	0.2004841409284345	0.039898018935916754	25	2.3763811202973173
