	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
ZDHHC8	ZDHHC8	0.7195932432552329	6801.0	-0.142352264965229	0.0197062621684581	16496.0	3.701858865132761	2.682811220191602	25	1.4329040750856272
LOH12CR2	LOH12CR2	0.842189576537659	6800.0	-0.14242267736639902	0.740375688816582	5989.0	0.28926142914615927	1.4292768291485094	25	0.3020297381926591
FGD5.AS1	FGD5.AS1	0.6877033975190591	6799.0	-0.142561050541194	0.47133277777677296	6482.0	0.584689151864638	1.4822389300670888	25	0.4906430317363985
FTSJ3	FTSJ3	0.819615548470609	6798.0	-0.14257635636718	0.2642453071067945	6985.0	1.1689612243293	2.814888526424492	25	0.46592878132989946
SUSD5	SUSD5	0.7776578080851491	6797.0	-0.142815265781832	0.306306203261533	10957.0	1.1586022909144345	2.3936074481853744	25	0.5437055093068366
GUF1	GUF1	0.7300824872849059	6796.0	-0.142843045908616	0.41940300503214756	1737.0	-0.3150712589986573	1.0151973730669737	25	0.1696499790673505
ZNF35	ZNF35	0.8068611497894621	6795.0	-0.14288699076203	0.32307402538659497	10114.0	2.6814910655678763	4.678479368645536	25	0.6036957382474448
TTLL12	TTLL12	0.789083733011556	6794.0	-0.142973569021806	0.16773695248039003	11667.0	2.1446652283804086	2.0695243006655555	25	1.1053935422099244
SMIM15	SMIM15	0.6988547156253871	6793.0	-0.143066318725832	0.1981724583310895	1699.0	-0.22514120026707915	1.2669714152435771	25	0.06478037353784191
DCAF15	DCAF15	0.719989913787133	6792.0	-0.143150838357772	0.0395369132038081	14261.0	2.768848759424568	2.244296178733302	25	1.2975112756400518
GPR146	GPR146	0.884292812621812	6791.0	-0.14346658811022	0.19291635182643352	9387.0	1.4428694735283998	1.5772014266212793	25	1.0057916730629066
TBC1D26	TBC1D26	0.9650288286001941	6790.0	-0.14357448527674302	0.14614562122650934	13467.0	1.6144927695748414	1.8753191080024652	24	0.9374763192831892
PRKCSH	PRKCSH	0.663366851407318	6789.0	-0.143620517459509	0.0335839210721429	15346.0	3.5991721779684043	3.0053562741416555	25	1.2453740435472573
LPO	LPO	0.9631045594810559	6788.0	-0.143767584605398	0.35171257884847795	13692.0	1.9775082906147765	2.1468775878988406	25	0.9880749080324962
ST13	ST13	0.645079063610379	6787.0	-0.143802183056511	0.41982786793035104	3351.0	0.16800285522169567	1.5291786925997444	25	0.2039035985703603
SH3BP1	SH3BP1	0.760523781958082	6786.0	-0.14389378687842802	0.0903240368364146	10861.0	2.0661380584956923	2.1316467427038037	25	1.0367720884985343
COPB2	COPB2	0.680620516100046	6785.0	-0.144072656434849	0.18897939452419998	851.0	-0.8748977075546115	1.5883624931354001	25	0.4601122566657479
INTS12	INTS12	0.725779733256517	6784.0	-0.144185167185323	0.131215068109679	412.0	-1.1334294231623858	2.0982277527102244	25	0.4714665768286033
POC5	POC5	0.777870699293052	6783.0	-0.144293127580937	0.416709545657185	8547.0	1.5123660429630956	2.456907783367909	25	0.6742862641238809
FAM118B	FAM118B	0.7823917908439	6782.0	-0.144304999149934	0.07589372849783105	2207.0	0.5143006044253773	2.555134010528516	25	0.2577577539422608
MAP2K3	MAP2K3	0.7539418532096199	6781.0	-0.14436806617122502	0.24389197456670048	10173.0	1.73474759152231	2.6796172491542594	25	0.7012627114139609
DGKD	DGKD	0.7238867270040269	6780.0	-0.144393673430857	0.22568948176613501	10862.0	1.46441135741287	1.355833541926497	25	1.1865800491687086
ZNF586	ZNF586	0.720720062054518	6779.0	-0.144412949454143	0.270536529172541	7576.0	0.9800322150070193	2.0787406251385696	25	0.5409261506043864
ANKRD39	ANKRD39	0.746099904328744	6778.0	-0.14460321848413402	0.275775457011448	3307.0	0.06309446203782655	1.2747045194486255	25	0.16293790235544187
MCM2	MCM2	0.847464249575696	6777.0	-0.144718636918667	0.2684833012324725	9107.0	1.41048398045645	1.9678415070755042	25	0.7903088799495708
ZBED4	ZBED4	0.7785801642987309	6776.0	-0.14474569421915698	0.375423565244556	9883.0	1.1345396766214835	1.638694694850689	25	0.7806734072311154
ZNF609	ZNF609	0.800291216344617	6775.0	-0.145087730965024	0.4084807521866529	9239.0	1.2643628128718023	1.8188183699073193	25	0.7749264946717286
ELOVL6	ELOVL6	0.727940275314775	6774.0	-0.14512283656962197	0.45005058936504	7032.0	0.7131619286163443	1.8355032803719429	25	0.46760186939684745
RND3	RND3	0.690240825020291	6773.0	-0.14527216969055898	0.536697556351116	10324.0	1.3948514316851763	2.903139010525176	25	0.5305028783644528
BET1	BET1	0.846027029790674	6772.0	-0.145304562384265	0.20772125450801798	12599.0	2.1538262221236115	2.5657732099730763	25	0.896077165187956
CHCHD2	CHCHD2	0.813086247955721	6771.0	-0.146066389882522	0.303403072970067	4829.0	0.6844963736865368	2.1405912536365928	25	0.38800623993863287
CEP290	CEP290	0.7386322155438492	6770.0	-0.14613474837712198	0.186212813806904	3756.0	1.414209524648792	3.425940694593022	25	0.4554498784782006
TMEM186	TMEM186	0.7581224716249549	6769.0	-0.146330602510261	0.409839098051256	13895.0	2.2996048179688855	2.493095764848515	25	0.9810836210007223
PLEKHG4	PLEKHG4	0.826901035879354	6768.0	-0.14636301326645498	0.0667715321905301	14956.0	2.4399150810881607	2.0021738380913296	25	1.2917350357649824
TRIM39	TRIM39	0.73654977202726	6767.0	-0.146618565231734	0.699680974231138	4506.0	0.17431641795780844	1.0921947542236565	25	0.29384409872730655
LIPT1	LIPT1	0.83165769177513	6766.0	-0.1470040332336	0.624978853232899	5707.0	0.6102887985590653	1.5687567959930002	25	0.4827343752243699
SNRNP40	SNRNP40	0.7646770164026071	6765.0	-0.14722987143185598	0.150354393551154	1863.0	-0.19564902567836528	2.0153914723322304	25	0.02402468945176105
MRPS18B	MRPS18B	0.7076589439425971	6764.0	-0.147362222136818	0.37912336046007	3051.0	0.051269553216475534	1.507553077982972	25	0.13175773261599025
NOP56	NOP56	0.8392351062702291	6763.0	-0.147718047644293	0.31922728790032695	3373.0	0.09102293200262532	2.022084508289943	25	0.11806676658079895
SERPING1	SERPING1	0.845769717220231	6762.0	-0.147740562904944	0.174291801534076	12376.0	3.155096650235842	4.215586189892071	25	0.783482311679493
POLR1B	POLR1B	0.7794270735072459	6761.0	-0.147782376730621	0.5545913776751745	4639.0	0.6699541853384006	1.946315983886865	25	0.4201458390307063
LATS2	LATS2	0.767258860889602	6760.0	-0.14781252067490802	0.284934271218787	8705.0	1.1923625125251986	1.3561411513281467	25	0.988226802119821
SRGAP2	SRGAP2	0.811163009517923	6759.0	-0.14798878787401099	0.6225505187138995	4339.0	0.44109961063971725	1.4413347975123696	25	0.40871031458509743
RBM15	RBM15	0.785522389359777	6758.0	-0.148033252057113	0.15826020229584198	813.0	-0.550966708673744	1.505507339288775	25	0.26763964950644675
GPATCH4	GPATCH4	0.804901571853091	6757.0	-0.14807860919949897	0.29952620511091	1190.0	-0.40034258043564036	1.277966651176896	25	0.19739479978122143
RAD1	RAD1	0.7823917908439	6756.0	-0.148135028604225	0.14212170068917598	3506.0	0.8121231391523496	2.4838125632736343	25	0.386606534629556
PIN4	PIN4	0.756099956089853	6755.0	-0.148241882479865	0.461958317591322	10033.0	1.6415288103625494	2.6742779804357695	25	0.6692537970756406
EXOC3.AS1	EXOC3.AS1	0.7577580093904179	6754.0	-0.148547923942151	0.5415125494015656	4676.0	0.4216726328566508	1.4051354106835243	25	0.4058118188918316
NOC4L	NOC4L	0.7169102061353771	6753.0	-0.148615430754022	0.0490436977115917	11579.0	1.7647630259550935	1.549902627192609	25	1.2345152676945148
LAMTOR4	LAMTOR4	0.825106517077723	6752.0	-0.148743958424121	0.35290224557720795	5161.0	0.5446149719549376	1.5901445705281276	25	0.4360351525451402
LCLAT1	LCLAT1	0.758477836338254	6751.0	-0.148897523735242	0.293840446871137	2035.0	-0.034851101045676645	1.3992922607735876	25	0.0815029325085495
IL22RA1	IL22RA1	0.9043373035911179	6750.0	-0.148995468695321	0.012125512507569734	17269.0	3.6876743169778172	2.0479242762825516	25	1.8734431883573188
CHST11	CHST11	0.7347116609979301	6749.0	-0.149035743083335	0.418467703488682	9278.0	1.644300371802876	1.8829317606476879	25	0.9524169448760809
OGFR	OGFR	0.7342303361749141	6748.0	-0.149335424917318	0.0466486337417662	14176.0	2.500477023550502	2.233487848961574	25	1.1864011034131257
C2CD5	C2CD5	0.634373847696406	6747.0	-0.14949565675102802	0.48737941093801296	6019.0	0.6388692653559144	1.5501763727723745	25	0.5085646613856014
BLM	BLM	0.8529649696633309	6746.0	-0.149776916862792	0.41207777637244203	8870.0	0.9649124513098855	1.8927318715770496	25	0.5889314724984809
PRKCQ.AS1	PRKCQ.AS1	0.779713264224756	6745.0	-0.149782461521601	0.4140588141466745	10498.0	1.1514948557840101	1.6266544295221208	25	0.7999715819714092
PITPNM2	PITPNM2	0.76266746200199	6744.0	-0.14998377684854503	0.266587060137621	11455.0	2.0678535771834388	1.9966711802786339	25	1.1107674493115518
PUS3	PUS3	0.752980081860957	6743.0	-0.14998962850134398	0.0244423429945666	2678.0	0.955886427569063	3.0025989488710034	25	0.3683062822912875
DMC1	DMC1	0.90807870839451	6742.0	-0.15007583007786	0.2089221720908135	15933.0	2.6452125199061602	1.9749174155765268	25	1.4153950580095558
PIGT	PIGT	0.688459995881985	6741.0	-0.150430314550306	0.254676364540906	8424.0	1.349284211618584	2.5090637947255936	25	0.5977187703722407
STIM2	STIM2	0.756321460876118	6740.0	-0.150471163790483	0.485317294226688	3784.0	-0.12141607730538344	0.9902233287000574	25	0.029341953116013154
LARP7	LARP7	0.665673599093131	6739.0	-0.150703712701195	0.264913517624606	1321.0	-0.23149380134372013	1.288297109513386	25	0.06271075829164986
RAB3B	RAB3B	0.8272791421384129	6738.0	-0.15084263546377	0.6213156860613199	11873.0	2.4971558611914886	4.1738807986693445	25	0.6344212075964063
ASF1B	ASF1B	0.8479483688461691	6737.0	-0.150936781570719	0.37082179508841995	10872.0	1.7930150792389634	1.9093256466219144	25	1.0181353108879203
DYRK4	DYRK4	0.7581224716249549	6736.0	-0.15101120818764902	0.341295520565943	1107.0	-0.43655024520903185	1.4988934589665868	25	0.19049988864335157
EXOSC2	EXOSC2	0.7422359948872641	6735.0	-0.151054748846534	0.271798683941139	875.0	-0.5486615900037151	1.1896142964634753	25	0.3342317273247302
PPP2R5A	PPP2R5A	0.684685662582023	6734.0	-0.1511457478586	0.45465054962810253	5732.0	0.3893599851281738	1.367074039058564	25	0.39537414766430157
GSG1	GSG1	0.8892435369889949	6733.0	-0.151153587170141	0.31565718330958603	11375.0	1.170386530505209	2.384805302683582	24	0.5541501086852847
RPL22	RPL22	0.625950988310082	6732.0	-0.15131099637260997	0.45646095445425894	5537.0	0.9191073312521261	2.3495238791650848	25	0.45558946521757193
TIMM10	TIMM10	0.76442502321083	6731.0	-0.15132961742877302	0.48669867899145747	6114.0	1.2762988897804803	2.5335588651255745	25	0.5634874037704641
MED30	MED30	0.8035701336709631	6730.0	-0.151473842018458	0.396126278195734	8332.0	1.7768045805104797	2.9218336617415592	25	0.6599548933184606
ZNF641	ZNF641	0.663108873473448	6729.0	-0.151570624614034	0.5105032922487021	5565.0	0.6772105477048165	1.7323031555792667	25	0.4784273293329616
WDFY3.AS2	WDFY3.AS2	0.819649624812378	6728.0	-0.151579770410661	0.662243377142063	8546.0	0.7084098944707327	1.5275480295674486	25	0.5629869884516262
HCFC2	HCFC2	0.822405211137078	6727.0	-0.151646805055584	0.13141200513627402	943.0	-0.6177640375998776	1.1354866886219002	25	0.41049995320509086
SMARCC2	SMARCC2	0.7338105672943659	6726.0	-0.151727131550588	0.269567701221825	8865.0	1.777352831039	2.247311069617807	25	0.8583947227731409
SRSF10	SRSF10	0.681130048559811	6725.0	-0.15193088462105897	0.112815715857704	558.0	-0.9003350624562377	1.5557637473617996	25	0.48105258854648847
MTRF1L	MTRF1L	0.640347021108443	6724.0	-0.151982237157821	0.38428245441219394	2489.0	-0.3503658808869821	0.9488080794537114	25	0.20908722008710454
TAF6L	TAF6L	0.7347003324512009	6723.0	-0.15201763329792004	0.09137540353010376	11025.0	1.7714567109482573	1.7010756330387276	25	1.130740048759717
UBE2W	UBE2W	0.8033045233184859	6722.0	-0.152074571604232	0.09132311553943426	629.0	-0.5336063772005166	1.3306217545542531	25	0.2867319764541912
CD3EAP	CD3EAP	0.86980725753763	6721.0	-0.152083164494573	0.354238588089101	1829.0	-0.6468547517403573	1.6155108763986112	25	0.3062632350385392
VAX2	VAX2	0.873990820947135	6720.0	-0.152168943693044	0.23704992610846104	11820.0	1.4144472351435855	2.041804390806753	24	0.7672704524930675
TEAD2	TEAD2	0.7714021499157758	6719.0	-0.15231458117650198	0.163964837492916	10652.0	1.5566937633491722	1.8925351244783408	25	0.903025958367217
TSC22D1	TSC22D1	0.790721525528631	6718.0	-0.15240228917072302	0.336950548364507	5024.0	0.44685875797874053	1.6465666990282417	25	0.36394580766338275
CAGE1	CAGE1	0.9532423916385999	6717.0	-0.15246709516165302	0.451714628678308	802.0	-1.0856145114908016	1.7409649117086774	25	0.5359943845239862
CUL4A	CUL4A	0.640347021108443	6716.0	-0.152510954189779	0.307760759231478	6277.0	0.5030966055843368	1.5905763279469036	25	0.4121823946797737
MAP2K4	MAP2K4	0.632869423612261	6715.0	-0.152637883977569	0.284654659014135	4200.0	0.1438869609603546	1.3958816313629447	25	0.21242835945079064
USP46	USP46	0.6753035986277529	6714.0	-0.152639525055438	0.5782325921209001	4715.0	0.3919718161311701	1.3675068557250645	25	0.39825126938603195
CDK7	CDK7	0.755969477629202	6713.0	-0.15280844515818398	0.26041958905262447	4740.0	0.9867399411096213	2.2164308937679147	25	0.5141366642524019
SEC14L2	SEC14L2	0.719731414168268	6712.0	-0.15290407004632903	0.3138171769603685	14101.0	2.4177178851247922	2.489810832304297	25	1.0324567319807323
SUMO1	SUMO1	0.68985746227927	6711.0	-0.15292867460248	0.473751275325935	5474.0	0.5469736269616103	2.1455238019290186	25	0.32621511862735586
CROCC	CROCC	0.7531304423341579	6710.0	-0.15311640975401503	0.026716115637905852	12906.0	2.225826321687927	2.0283883660085147	25	1.1728240860123114
TEX37	TEX37		6709.0	-0.15319836843396098	0.17046500553028465	16066.0	1.9732265597208236	2.8806860774352443	18	0.7381661420212786
SLC12A2	SLC12A2	0.78923502954603	6708.0	-0.153275520769817	0.7380019511923191	4188.0	0.23366948148927422	1.4655492283665974	25	0.26402729759569665
AKIP1	AKIP1	0.7169102061353771	6707.0	-0.153588409806169	0.3246618231696285	2021.0	-0.30314624840128657	1.2782949472670087	25	0.11699791109623944
MIR497HG	MIR497HG	0.882678855214979	6706.0	-0.153593687895766	0.12117683994494499	15508.0	2.931822811497996	2.7340052160735278	25	1.1285335087344557
HYOU1	HYOU1	0.692858788857766	6705.0	-0.153616212299617	0.283665703407325	6537.0	0.9143458430979702	1.90655033437633	25	0.5601541360548127
PDK4	PDK4	0.845769717220231	6704.0	-0.153754705426558	0.707018115738089	8416.0	1.1075222207072641	2.4699509932512944	25	0.5106485633034983
TAF9	TAF9	0.7484598350111271	6703.0	-0.15379689391625698	0.15333798517801098	2271.0	0.069359946241557	1.970236759464783	25	0.11326397149266203
KIFC1	KIFC1	0.8336818357376421	6702.0	-0.153872012402396	0.429227516986894	7972.0	1.2068089582707933	1.8719742838017424	25	0.726869478094442
TAS2R5	TAS2R5	0.9424020466950591	6701.0	-0.153892793352423	0.643921721179529	8836.0	0.5887122451570359	1.785022120105307	25	0.41602007624737397
CFL2	CFL2	0.7184860823963491	6700.0	-0.153933105165303	0.368259772740068	2428.0	-0.22122626792751135	1.3855636153393878	25	0.04856735700707988
NPTX2	NPTX2	0.853115825951687	6699.0	-0.154018821110951	0.0310934557566988	14605.0	2.680039370115196	2.794680953732568	24	1.0140900654298255
UTP20	UTP20	0.804685179536452	6698.0	-0.154225184114153	0.4023908705742305	2403.0	-0.04020069017006387	1.3848799488338681	25	0.08233529125763063
RAB42	RAB42	0.750909922268586	6697.0	-0.154338605531522	0.47785766649239597	10182.0	1.3475050687776828	1.9946797704719572	24	0.752924703273978
GP1BA	GP1BA	0.863676387991052	6696.0	-0.154345004046616	0.49979693456172203	7819.0	0.7799959457023227	1.4718009305780941	25	0.6348283455575395
IQGAP2	IQGAP2	0.8621924812756071	6695.0	-0.154409922461242	0.562007914411669	9747.0	1.5687252446327653	2.191568661081008	25	0.7862565283462567
LYZ	LYZ	0.850561025884133	6694.0	-0.15510339364638298	0.42401546948031105	15252.0	3.9528643677266793	5.083663118756017	25	0.8080723811569737
ANGPT1	ANGPT1	0.9253898765209789	6693.0	-0.15530441441573098	0.5341598471015471	7120.0	0.5831443541364222	2.2129401451297523	25	0.3336957712920226
NRF1	NRF1	0.7599372691064671	6692.0	-0.15543703568384398	0.5813243969333685	5687.0	0.5798155917084895	1.3657246507076464	25	0.5383608086823097
DBF4B	DBF4B	0.7780632614411859	6691.0	-0.155507472794211	0.269933959699029	10845.0	1.6175137151887713	1.6899035599169216	25	1.049184835180859
HLA.F.AS1	HLA.F.AS1	0.9111578279275792	6690.0	-0.155551778192923	0.5237943373656115	5921.0	0.101072895831241	1.1894549978563813	25	0.2157497967444328
DRG2	DRG2	0.6525287272393531	6689.0	-0.15562198930254	0.477543967223497	4100.0	0.09511639816212115	1.353359982560128	25	0.18527102226736722
CCPG1	CCPG1	0.7696271539701949	6688.0	-0.156217515066716	0.22628421863214002	1502.0	-0.5855504138703996	1.3804228966003982	25	0.31101548653026
ADPRHL1	ADPRHL1	0.77427214668702	6687.0	-0.156248687632122	0.327059932072289	11577.0	1.5733204814408004	2.07273015281451	25	0.8344401063131072
ACTN1	ACTN1	0.7752879429173141	6686.0	-0.157175650533317	0.132673743053845	13672.0	3.1038786098064532	4.231188047056452	25	0.7707183476774134
TLE3	TLE3	0.77427214668702	6685.0	-0.15718103374031697	0.1975915421754535	13709.0	2.760625266992828	2.6150929427173937	25	1.115756252128154
CLPX	CLPX	0.628192608120835	6684.0	-0.157267750983376	0.267634262295928	1292.0	-0.6397284308996287	1.1588423205824205	25	0.41632987624560835
GTPBP3	GTPBP3	0.740066660743213	6683.0	-0.157392712913173	0.0308042116160403	15883.0	2.8706172104251366	2.3532044298572123	25	1.286760251221371
LRRC57	LRRC57	0.701499009191694	6682.0	-0.157399335097885	0.31890255805630396	1793.0	-0.22334984841639852	1.0037258725156641	25	0.06570570224838385
TP53INP2	TP53INP2	0.718497200814538	6681.0	-0.15766957839807802	0.08856438509786675	11846.0	2.249798427579739	2.2688561629029107	25	1.06109327040704
GRIK2	GRIK2	0.8411239235168549	6680.0	-0.157672964035447	0.0459826701372387	16248.0	2.7458295091719314	2.2693157452365638	24	1.2794616523954465
ARFGEF2	ARFGEF2	0.7170243866921658	6679.0	-0.15811144522319698	0.5019790517760561	3716.0	0.06705063864803681	1.5715288803463956	25	0.1432758167457945
DCTN6	DCTN6	0.7625256238012891	6678.0	-0.158227925005897	0.1401791918254265	208.0	-1.1812821239364482	1.4420032661694029	25	0.7094673243343164
RFWD3	RFWD3	0.814592514366647	6677.0	-0.158427887013635	0.503954918767036	4569.0	0.42889313308087906	1.5673444069132545	25	0.3747236519963028
SAMM50	SAMM50	0.667961515329669	6676.0	-0.158477249040102	0.484141811100111	4643.0	0.4294580429506998	1.441342354444052	25	0.4079081490792501
ATP13A2	ATP13A2	0.703522314436608	6675.0	-0.158599532418083	0.062479505003819505	14310.0	2.7843310010667377	2.3902590880526047	25	1.2312182173868396
CPB2	CPB2		6674.0	-0.15873494204351501	0.004115511412699471	16634.0	3.8395999291434144	4.025732855658897	21	0.993194286492842
SPATA5L1	SPATA5L1	0.690071591325328	6673.0	-0.15875367370184199	0.323190747606519	9279.0	2.054492570559296	2.977098324880708	25	0.7434239661364972
PDPR	PDPR	0.77427214668702	6672.0	-0.158793730264016	0.603526707187452	5998.0	0.8596509927909891	1.4580476562115492	25	0.6984989267780409
SNCAIP	SNCAIP	0.769514151645492	6671.0	-0.15907672152091	0.461418227044195	11158.0	1.5419067279270011	1.5945028957130694	24	1.0667797807210775
MEN1	MEN1	0.64654465498226	6670.0	-0.159257905096376	0.0700037753641879	11940.0	1.8029645488999972	1.5512147282491353	25	1.2649586277530673
RASAL3	RASAL3	0.954146682374894	6669.0	-0.15943537140463301	0.03964002330349895	15226.0	2.9771952146585465	2.15135795711656	25	1.4579770770770146
FOXF2	FOXF2	0.960684048434519	6668.0	-0.159518672247318	0.22246606001730448	12753.0	1.8811599551399363	2.330985340418641	25	0.875457512324274
ZNF70	ZNF70	0.79159030734451	6667.0	-0.159660686196289	0.696803444300874	5216.0	0.5413177322758695	1.5730943093940968	25	0.44560482755935465
SMPD1	SMPD1	0.7311947602343659	6666.0	-0.159816831006097	0.205865914632679	8885.0	1.1893002563313277	1.4230436045656687	25	0.9480504202463934
PARVB	PARVB	0.616672651740936	6665.0	-0.159961414583817	0.2804754707052285	8909.0	1.6933656573806144	2.5517231376776572	25	0.7263041372314234
ASF1A	ASF1A	0.706998195363279	6664.0	-0.16025924490326302	0.299668048913219	2461.0	-0.13040481897791956	1.4566171457574677	25	0.020495726013041407
COX15	COX15	0.6176862658609561	6663.0	-0.160352174170358	0.616937183636715	6518.0	0.8127625580034971	1.4939862999809796	25	0.651354521916462
HOXA11.AS	HOXA11.AS	0.875723241746162	6662.0	-0.160535894175185	0.25864623065863895	16433.0	2.9450607974823857	1.8589280683101952	24	1.6706384419062668
RADIL	RADIL	0.7461333360519169	6661.0	-0.160575039774925	0.0963474300825498	12234.0	1.3374298139608833	1.6989092576324563	25	0.8817450649620795
P3H4	P3H4	0.674470596027108	6660.0	-0.16069394609478901	0.248524780449336	15221.0	2.4256217511071614	2.1552696747389657	25	1.199996328772728
ARHGAP33	ARHGAP33	0.7222663408137908	6659.0	-0.16073460883528798	0.0233251137448205	15867.0	3.1077543041885933	2.0533253153704063	25	1.5918027643049186
CDH7	CDH7	0.8012451149105141	6658.0	-0.16079443398561802	0.465861226956673	9012.0	0.6832982835498006	2.110738189870959	24	0.3999040343260301
MCU	MCU	0.689845608330453	6657.0	-0.160804572327492	0.460501639013095	6908.0	0.6844258783405591	1.3846549507349424	25	0.6104267711023765
KIR3DX1	KIR3DX1	0.885077560377694	6656.0	-0.160928020237955	0.19320178221478052	11750.0	1.4664713560047584	1.7937606527789203	24	0.9072555882645338
CBX2	CBX2	0.8192423511370229	6655.0	-0.161217496557279	0.15475325179327298	15151.0	2.650780678697603	1.9617760525455799	25	1.433394077578867
LSM8	LSM8	0.7070746671162759	6654.0	-0.16122829281412102	0.0532230686442288	224.0	-1.1466675433593931	1.535663169074864	25	0.6417027316862294
ROBO4	ROBO4	0.9158655131080631	6653.0	-0.161458438675005	0.0333164943859197	16340.0	2.943259024234135	2.761196207672961	25	1.1244103024195033
ATXN2	ATXN2	0.7002397608461041	6652.0	-0.161466953715937	0.44596401588629603	3782.0	0.18525960406118172	1.1456642665693553	25	0.3026423777843549
UBD	UBD		6651.0	-0.161532952204355	0.175250114733455	16594.0	2.629821940535442	2.4183228952589766	25	1.1542523532370863
KLC2	KLC2	0.6638258455589471	6650.0	-0.161545592094231	0.052971411007979995	13865.0	2.4877410718566324	2.1702194092625526	25	1.2207460004475303
PSMD14	PSMD14	0.7283026636231551	6649.0	-0.16177875391561097	0.23552568205919602	1693.0	-0.1641395448154543	1.6112567494859462	25	0.0014651860422595746
SPATA24	SPATA24	0.729760065761766	6648.0	-0.162105407488319	0.29982625996892753	1564.0	-0.5679692409514839	1.5170370241901827	25	0.2675371971754092
LRRC20	LRRC20	0.810630704531225	6647.0	-0.16231791161918502	0.05528186325582165	12691.0	1.8747099134541665	1.709927128771176	25	1.1912951088958064
SFMBT1	SFMBT1	0.77427214668702	6646.0	-0.16233156156756698	0.3464484199426545	4828.0	0.3613820384916627	1.3700967091535672	25	0.38224571780978517
GHITM	GHITM	0.7600187432858159	6645.0	-0.162707245091927	0.302049734638538	1595.0	0.17832605145562172	2.200762851918345	25	0.1549614017931461
CRACR2A	CRACR2A	0.956500162528406	6644.0	-0.162731263109318	0.397361455456005	8149.0	0.8632324821095939	1.777014294623315	25	0.5773525560954432
MTRR	MTRR	0.6067999442865389	6643.0	-0.162777249440728	0.274289970608177	5938.0	0.6888679392729251	1.530199507024182	25	0.556558268908261
TSPYL4	TSPYL4	0.634977608987431	6642.0	-0.16281047608231197	0.21538451711589202	10026.0	1.8895013813238166	2.07985096327481	25	0.9867590965146272
WRAP73	WRAP73	0.6839731744345761	6641.0	-0.16296878808647	0.547932858252431	7337.0	0.8690601262560214	1.2496343034984005	25	0.8258647441521778
COX8A	COX8A	0.6946430378937	6640.0	-0.16299526455816102	0.377630319761211	4077.0	0.12910838414741613	1.7836547281225923	25	0.1637669242258755
DNAJC3	DNAJC3	0.715100617614519	6639.0	-0.163267497350207	0.21734788597759302	1398.0	-0.5400005507146861	1.2819282174535402	25	0.2938799912781643
PARS2	PARS2	0.686501525604012	6638.0	-0.16333217021941698	0.6165069209006661	7065.0	0.7447472986219735	1.3396546329787786	25	0.6778459511032612
CPPED1	CPPED1	0.936532170549386	6637.0	-0.163446933177707	0.38884368624103205	5802.0	0.5235653606222664	1.9757775842308354	25	0.34771742491826346
ZNF131	ZNF131	0.6290602079137428	6636.0	-0.16346276907404902	0.07007446507760626	530.0	-0.6946408114112036	1.4682814939193023	25	0.3617685331708938
DDX54	DDX54	0.730299008249093	6635.0	-0.16348343902033302	0.18646812746336497	11204.0	1.280755356582265	1.4610609382560162	25	0.9884863511076424
WDPCP	WDPCP	0.637009910198354	6634.0	-0.16357733215647302	0.0997442634512914	153.0	-1.2882371762497034	1.6234115588475608	25	0.6927755552582193
FUNDC1	FUNDC1	0.7128734147081139	6633.0	-0.163653750365845	0.156967461984001	661.0	-0.539571454878489	1.7388426460133997	25	0.21618845464510603
SYT17	SYT17	0.711205431964404	6632.0	-0.163731404199779	0.476090225576566	7403.0	0.35158102718437745	1.9892256294401631	25	0.25905177560435066
ARPC1A	ARPC1A	0.754367489574655	6631.0	-0.163770561883067	0.303332600942517	6311.0	0.820622172817741	2.2951231395671066	25	0.42890628294849514
CISH	CISH	0.787797952973926	6630.0	-0.16389582024749	0.18228002365800997	12556.0	2.0673799001449185	1.8294502663892416	25	1.2196427316913314
ZBTB10	ZBTB10	0.739335298879557	6629.0	-0.164044695844594	0.277292890349539	2245.0	-0.32085267222432606	1.7285902218114584	25	0.09071437197845927
DSC2	DSC2	0.7107527755999079	6628.0	-0.164081732599962	0.600346818221088	9191.0	1.273041042850956	2.4199996909779555	25	0.5938524623819917
FAM9C	FAM9C	0.9271974433421829	6627.0	-0.164163785136833	0.0529671344492286	14378.0	2.549471890123153	3.309432009348311	19	0.8199702147059221
FCRL5	FCRL5		6626.0	-0.16436404604906302	0.1208478555103845	15998.0	2.8561839202067705	1.6287983437414593	24	1.8544640457562303
OSBPL2	OSBPL2	0.659847479076765	6625.0	-0.1643828371071	0.502158063459556	3441.0	0.014215748462768301	1.0202657304421239	25	0.17505104821316897
CCDC174	CCDC174	0.7709374428259079	6624.0	-0.16460546320714903	0.1475112870274955	904.0	-0.784862147718689	1.2163864916001021	25	0.5099174389018576
MAGT1	MAGT1	0.7530458725239509	6623.0	-0.164792774817755	0.35251709690188604	1951.0	-0.132762213694593	1.4639251578994896	25	0.021879917118933175
SLC24A3	SLC24A3	0.9495382732154359	6622.0	-0.164863733248583	0.26621975425335603	13140.0	1.7626659916161285	1.4914119664191672	25	1.2924193772513768
