	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
NUP214	NUP214	0.0732924929419297	8459.0	0.614969166666667	0.8019740580718281	2210.0	0.00985666666666671	0.00788728172204868	25	76.72003122551395
RASL11A	RASL11A	0.7631103592826	8458.0	0.614918333333333	0.8520195781666591	3016.0	0.017213333333333275	0.012434785437991666	25	48.06717437792273
GDF11	GDF11	0.126451995245071	8457.0	0.614749166666667	0.659821840825786	10523.0	0.07965000000000033	0.0462353267514667	25	11.573383476730637
CEP131	CEP131	0.20102274967870998	8456.0	0.614659166666668	0.0781919035778701	8348.0	0.04809333333333325	0.02494275065395124	25	22.71464928602747
WDR66	WDR66	0.0335464403592844	8455.0	0.614024166666667	0.385346530770949	15140.0	0.3384666666666649	0.19575511440270116	25	1.4076643710730032
TLR10	TLR10	0.0319204877310843	8454.0	0.613995	0.0355508357438198	9685.5	0.07317333333333345	0.02534899826350097	25	21.335031114242273
PBK	PBK	0.0042586494167879	8453.0	0.6136541666666671	0.8236461529240641	10435.0	0.09032333333333296	0.06500592618996273	25	8.050509607447747
KLHL28	KLHL28	0.0036852604004277	8452.0	0.6133691666666661	0.383988796011114	12069.5	0.11580000000000033	0.03751793552570614	25	13.262168072274301
KATNAL1	KATNAL1	0.00310268844438514	8451.0	0.613258333333333	0.2860646865046911	8383.5	0.05162666666666647	0.008767545900142955	25	64.05802411111519
DUSP12	DUSP12	0.18973784988052103	8450.0	0.612907499999999	0.35229541548606397	16212.0	0.5198533333333326	0.07764529495535108	25	1.1984520983554254
MEI1	MEI1	0.09973985638598802	8449.0	0.6128416666666671	0.826481581453478	1351.0	0.006696666666666609	0.0041134715445894695	25	147.35606978909942
FAM81B	FAM81B	0.169687205945688	8448.0	0.6128375	0.43807811323270796	12921.0	0.13615666666666695	0.07002154232012398	25	6.807631159480137
PCLAF	PCLAF	1.89917954949013e-05	8447.0	0.6127391666666671	0.46385293219481605	15880.0	0.42352666666666655	0.0869599395581848	25	2.1758582280683236
POLL	POLL	0.21777968638389397	8446.0	0.612718333333333	0.615608914921175	9922.0	0.07262666666666677	0.04473710578769302	25	12.072566098257592
KRTAP5.AS1	KRTAP5.AS1	4.1868348949569604e-05	8445.0	0.612625833333334	0.0345852331125791	10346.0	0.08436999999999996	0.019622170119158212	25	26.921376694087908
THAP7	THAP7	0.281843937095903	8444.0	0.612570833333333	0.21531686529096897	10901.5	0.0904433333333329	0.04862345708301381	25	10.73818134956103
TRAF3	TRAF3	0.513273850300215	8443.0	0.612566666666668	0.0853630988208931	8451.0	0.05105000000000002	0.008630600704384256	25	65.06113373793592
GTSE1	GTSE1	0.00138612380395576	8442.0	0.612218333333333	0.7426159285122409	6213.0	0.032826666666666365	0.01958024384613408	25	29.5906256949431
ZNF410	ZNF410	0.221432642705286	8441.0	0.6119541666666639	0.706439192882412	8264.0	0.058859999999999725	0.03147818284733646	25	17.570714591406745
GATA3	GATA3	0.7701909178666569	8440.0	0.611858333333334	0.736291250237946	16179.0	0.4998733333333371	0.1804377218917423	25	0.6206296489776388
RNFT1	RNFT1	0.139966092379558	8439.0	0.611741666666667	0.16888040686608802	14225.0	0.2216600000000002	0.02659883865120071	25	14.66536459662527
KANSL1L	KANSL1L	0.297370688309391	8438.0	0.6116858333333339	0.364597977118382	6136.5	0.029739999999999808	0.014846910141195742	25	39.19642725651099
PDE4DIP	PDE4DIP	0.0495490903852711	8437.0	0.6116375000000009	0.185526449220337	12056.0	0.1183	0.014395999154858072	25	34.269069808434885
DHX57	DHX57	0.00211157003917152	8436.0	0.611580000000001	0.0559088271872638	7156.0	0.039039999999999846	0.007722513983297222	25	74.13906938055788
ENOSF1	ENOSF1	0.4205722153150979	8435.0	0.611416666666665	0.78770838557975	5845.5	0.03126333333333315	0.02135026292231214	25	27.173123602475233
SENP2	SENP2	0.0661689804327545	8434.0	0.610955833333333	0.692878717563465	14763.0	0.2551099999999997	0.12073680943597048	25	2.947285380454306
P2RX2	P2RX2	0.0036241414519641102	8433.0	0.6107725	0.678956824027379	2013.5	0.008513333333333413	0.0030524618176396598	25	197.30276827258345
MTMR6	MTMR6	0.267269875480702	8432.0	0.610415833333331	0.493992371613165	4902.0	0.021519999999999984	0.006789334978069987	25	86.7383676362272
SLC44A1	SLC44A1	0.5781465807360171	8431.0	0.610393333333333	0.308826197169037	10085.0	0.07139333333333295	0.041231010780721555	25	13.072684607868528
CCNT1	CCNT1	0.27224161903106303	8430.0	0.610360833333332	0.471950195225151	7747.0	0.0497899999999999	0.041290672428886836	25	13.576209840098375
PRELID2	PRELID2	0.0018916486693023801	8429.0	0.6100625	0.0959877932464573	4971.0	0.022566666666666596	0.00744493675818224	25	78.91213215312479
MCM3AP.AS1	MCM3AP.AS1	0.118997634976342	8428.0	0.6090075000000009	0.8158300563705279	4705.0	0.0276566666666666	0.015839642748730558	25	36.702269271819645
ASB8	ASB8	0.0585131898683193	8427.0	0.6089100000000001	0.110855759802396	13681.0	0.18128999999999984	0.021541601117458967	25	19.85089212581437
PSD2	PSD2	0.18294444205286997	8426.0	0.6088941666666671	0.443523078509846	13960.0	0.2040966666666667	0.03657110084023537	25	11.068780832395504
FASTKD2	FASTKD2	0.038523055457624	8425.0	0.608769166666667	0.0915834074024532	13991.5	0.20641999999999971	0.03482512928374557	25	11.55341487431208
GFI1	GFI1	0.189633459581337	8424.0	0.608623333333333	0.493147920155343	2499.0	0.010179999999999988	0.005211203653525562	25	114.83783270079363
DCTN2	DCTN2	0.627760953889968	8423.0	0.608546666666673	0.22020444342757103	16748.0	0.8261599999999969	0.12769577815753846	25	-1.7041544871190182
NUB1	NUB1	0.406822323141977	8422.0	0.608443333333327	0.682292277879919	11569.0	0.223453333333333	0.22286990433716902	25	1.7274203134110084
RAB30	RAB30	0.000586165147247051	8421.0	0.6083075	0.159385858007558	7939.0	0.047069999999999945	0.005811152273064364	25	96.57938281903698
LINC01270	LINC01270	0.0013131630748049099	8420.0	0.608088333333333	0.8957142709897259	51.0	0.0008466666666666682	0.000657788100519604	25	923.156965270412
MFAP3L	MFAP3L	0.10944281486380901	8419.0	0.608070000000001	0.313378548815038	14287.0	0.22045333333333317	0.05808574480885969	25	6.673180621892371
DCLK1	DCLK1	0.0287049952330854	8418.0	0.6079408333333329	0.16926412276177202	12118.0	0.11749000000000011	0.040074159553119444	25	12.238580641553474
KRT14	KRT14	0.044181763604443	8417.0	0.60768	0.110679870097513	17717.0	11.029933333333336	5.11751088476334	25	-2.0365864515040135
GTF2F2	GTF2F2	0.0189920793781218	8416.0	0.607546666666667	0.11503773951264	6844.0	0.03600333333333334	0.008325047269357554	25	68.65346403942277
CLSPN	CLSPN	0.000151880393654031	8415.0	0.607445833333333	0.6560033632730911	10547.0	0.08178333333333306	0.014472235551283763	25	36.32213545289974
RAB23	RAB23	0.28938164894781604	8414.0	0.607361666666668	0.17739484091927105	14546.0	0.24958666666666687	0.03846344524831825	25	9.301688855229221
ST6GALNAC3	ST6GALNAC3	4.97100601716268e-06	8413.0	0.607105833333333	0.678493911214711	1048.5	0.005076666666666653	0.003112746346044723	25	193.40771773185037
PCBD2	PCBD2	0.000717665095188421	8412.0	0.6064	0.30071926232422697	7559.5	0.04593333333333329	0.013929219222488656	25	40.236761136029514
NME5	NME5	0.0991697218790779	8411.0	0.6062875	0.0700780039194278	14267.5	0.22229666666666667	0.025271901942231997	25	15.194378096713185
TMX3	TMX3	0.293757560493568	8410.0	0.606125	0.0021437665269126898	14221.0	0.2142566666666672	0.06617939074409175	25	5.9213046377027485
REEP4	REEP4	0.28791986535700603	8409.0	0.6060175000000021	0.60619393642992	1346.0	0.007266666666666669	0.005109789986262014	25	117.17719024521831
RAB21	RAB21	0.0904497411426988	8408.0	0.605970833333333	0.181468407763648	6256.5	0.032823333333333274	0.012221369604099254	25	46.897157893641996
CCDC112	CCDC112	0.0023886582287794803	8407.0	0.605868333333333	0.22862110650299103	13972.0	0.1915033333333327	0.04189458138081876	25	9.890658561150236
CHD9	CHD9	0.173065464347137	8406.0	0.605808333333334	0.244753540146626	8052.0	0.050536666666666674	0.019164524034827685	25	28.97393463347027
KYAT3	KYAT3	0.262044280068901	8405.0	0.6057741666666671	0.210352423253575	15392.0	0.33278333333333326	0.07412735381310484	25	3.68272735084565
KIF21A	KIF21A	0.0672855673773591	8404.0	0.6057058333333329	0.612781703018348	2736.0	0.011196666666666678	0.007905323745332574	25	75.2036457732264
CROCCP2	CROCCP2	0.633558453600959	8403.0	0.6056033333333339	0.426756233199106	922.0	0.004269999999999997	0.0010178613199580092	25	590.7812012722335
SRRM5	SRRM5	0.08388133769246901	8402.0	0.605409999999999	0.03505215076429399	7739.5	0.04603666666666663	0.010160405631301914	25	55.05423244225895
RGS12	RGS12	0.075524260869093	8401.0	0.604989166666668	0.265718605452947	5732.0	0.031190000000000093	0.018478552382374266	25	31.05217090565954
CDH24	CDH24	0.304661588373794	8400.0	0.604928333333334	0.31973786744853494	6855.5	0.04465666666666663	0.029591785959895946	25	18.933350877367502
CFAP65	CFAP65	0.116095665352502	8399.0	0.604843333333334	0.7504286129026858	655.0	0.003046666666666666	0.0017584254846836956	25	342.236092406792
ZNF626	ZNF626	0.0188503562063733	8398.0	0.604825	0.725688083696453	5114.0	0.024729999999999717	0.0121869902552469	25	47.59952932187258
RSPH4A	RSPH4A	0.36582400717536895	8397.0	0.604754166666666	0.33364846073607396	6205.5	0.031123333333333333	0.008303736329932313	25	69.08105105235303
BDKRB2	BDKRB2	0.46782289922598796	8396.0	0.604665	0.54771854478189	10787.5	0.08411333333333296	0.020639835853854694	25	25.220727061618025
MIB1	MIB1	0.286032306863297	8395.0	0.604441666666667	0.5226967323738789	7415.0	0.049619999999999914	0.03652664299039998	25	15.18950610414668
VPS13D	VPS13D	0.18221754717617	8394.0	0.604357500000001	0.40004129733454397	5616.5	0.030759999999999982	0.02486973376229435	25	23.06407883101857
DCUN1D1	DCUN1D1	0.0170644240530684	8393.0	0.604056666666667	0.262403300570707	14385.0	0.22963333333333366	0.056540653393032936	25	6.622196788752897
KCNQ5	KCNQ5	0.0270947652022406	8392.0	0.6040075	0.5612039758548121	1927.0	0.008506666666666565	0.004548791557065436	25	130.9140737408309
DTWD2	DTWD2	0.00879490688959605	8391.0	0.6038	0.225882605450974	3261.5	0.013839999999999974	0.004647213920428246	25	126.94918075680808
MRPS36	MRPS36	0.363687974385563	8390.0	0.603418333333333	0.781341232359423	11533.0	0.10626666666666582	0.05381126461136185	25	9.238802883693932
TBL1X	TBL1X	0.139909693580823	8389.0	0.6030225	0.132902298099819	13947.0	0.19138333333333338	0.06775305787823759	25	6.075580638831742
POMK	POMK	0.0284535443665194	8388.0	0.602841666666667	0.39798187923150397	14544.0	0.24165000000000003	0.051929740194484215	25	6.955391367527609
ANGPT4	ANGPT4	0.0044169354468534296	8387.0	0.602395	0.353227907753865	1471.5	0.006603333333333362	0.003145514148634395	25	189.40994651870372
ANKDD1A	ANKDD1A	0.0701066726713131	8386.0	0.602391666666666	0.32831632589412296	4673.5	0.02369000000000003	0.015377437325630855	25	37.63316698433853
KNSTRN	KNSTRN	0.000125951630168547	8385.0	0.602343333333334	0.17653109199006897	12613.0	0.13702666666666655	0.01462353031551833	25	31.81972182003675
NEURL3	NEURL3	0.31737414405836895	8384.0	0.602161666666667	0.37776315473617206	10284.0	0.07708000000000015	0.021893384866802534	25	23.983576311347857
ORC6	ORC6	0.0011572038549272198	8383.0	0.60216	0.519481699729503	1492.0	0.008289999999999999	0.005737411743854394	25	103.50834601266355
BVES	BVES	1.2222016550983697e-07	8382.0	0.602085	0.436801108958665	6957.0	0.034206666666666906	0.02056092910243973	25	27.619293393991104
CRAT	CRAT	0.522497361139374	8381.0	0.6020116666666621	0.871062429237582	7174.0	0.06308333333333277	0.060839112168443246	25	8.858254404522146
ZNF81	ZNF81	4.9520318205665004e-05	8380.0	0.6016033333333329	0.0105807739253536	17078.0	1.2445366666666668	0.16701352808923908	25	-3.8495883578353016
PARP15	PARP15	0.42318073662361205	8379.0	0.601355000000001	0.5818439240472529	6858.5	0.035660000000000205	0.011378609520922794	25	49.715652774603996
NR1D2	NR1D2	0.704290169942604	8378.0	0.601158333333332	0.608138422694522	2601.5	0.013239999999999969	0.009258795868034145	25	63.49835785483849
AARS2	AARS2	0.11971229036236301	8377.0	0.601147500000001	0.10059915612849198	5068.0	0.023076666666666638	0.012351078637856677	25	46.80326717065165
FAN1	FAN1	0.127604515865135	8376.0	0.600955000000001	0.7910481004575289	4813.0	0.019723333333333308	0.011837775965730036	25	49.099735317623335
NUP58	NUP58	0.38115734658036	8375.0	0.6007949999999991	0.385149264345076	7983.5	0.049583333333333306	0.014596938098513975	25	37.76214319376892
SLC7A2	SLC7A2	0.5519320288762389	8374.0	0.600444999999999	0.21874256243068102	16446.0	0.6220733333333296	0.13185831103807658	25	-0.16402707696661606
HENMT1	HENMT1	0.178659741717408	8373.0	0.600364166666666	0.111284604355354	7706.0	0.04447333333333334	0.00991160935469108	25	56.08482068254983
RALY	RALY	0.807942024196734	8372.0	0.5998399999999999	0.26186878407660896	14553.5	0.24110666666666639	0.06048397361958698	25	5.931047711739002
RPRD1B	RPRD1B	0.17824257794292897	8371.0	0.598496666666666	0.5539818843761	4544.5	0.023073333333333567	0.01477002172194318	25	38.958868454367334
PTHLH	PTHLH	0.366683334459935	8370.0	0.598165833333334	0.7932111930891199	11869.5	0.12465666666666682	0.10918049191506174	25	4.336939304459621
PIWIL4	PIWIL4	0.37247366349116207	8369.0	0.5980783333333329	0.0900600244237472	10630.0	0.08519666666666639	0.009459889739784776	25	54.21645291590209
GFRA1	GFRA1	3.40716540741427e-05	8368.0	0.598076666666667	0.20218627551945298	5489.0	0.02613333333333333	0.005081796215687771	25	112.54747515607073
LINC00894	LINC00894	0.227946868521583	8367.0	0.59783	0.15868614935251502	4599.5	0.02024333333333336	0.003700203322741863	25	156.09592670671753
TNNI3	TNNI3	0.140924694704482	8366.0	0.597446666666667	0.0814536092871029	12043.0	0.11916999999999987	0.0298783556150476	25	16.00746282120671
MRPL32	MRPL32	0.38665089422846005	8365.0	0.597041666666667	0.21826768964961	17184.0	1.4109200000000017	0.2591087739912713	25	-3.1410682116104343
KLC4	KLC4	0.48329211036240793	8364.0	0.596799166666667	0.399486801409071	16239.0	0.5430933333333315	0.14205992663179046	25	0.37805054955812606
LMLN	LMLN	0.0330003890676057	8363.0	0.596394166666667	0.645979115518561	6188.0	0.030266666666666636	0.017333567039022765	25	32.66076155735788
FAM200A	FAM200A	0.00661463381730339	8362.0	0.596211666666667	0.4304434731596629	13727.5	0.1828200000000002	0.040553974093974945	25	10.193616677584354
RNF24	RNF24	0.248346340670398	8361.0	0.5959625000000021	0.100915166634553	14093.0	0.21471333333333345	0.029126381703038922	25	13.089479172309643
MELTF.AS1	MELTF.AS1	0.14417324566736403	8360.0	0.595560833333333	0.44856011177364097	7126.0	0.038500000000000145	0.010949722007294861	25	50.87442703679701
GLCE	GLCE	0.17459977744395996	8359.0	0.595461666666667	0.174172972030211	6644.0	0.03628000000000001	0.008925290481837841	25	62.65136891673735
CCDC78	CCDC78	0.454309063498606	8358.0	0.595428333333333	0.107443175435949	8877.0	0.05139666666666675	0.02324070503169755	25	23.40856983145184
ANGPTL6	ANGPTL6	0.259316070319003	8357.0	0.595344166666664	0.72482502354539	3504.5	0.014023333333333358	0.009728327051565662	25	59.75547802330245
WNT5B	WNT5B	0.09557444321445098	8356.0	0.595325833333333	0.17974528920366198	12402.5	0.1308266666666665	0.028291256747153118	25	16.41847058326272
FBXL20	FBXL20	0.132684602259174	8355.0	0.595307500000001	0.10131232345795	9824.0	0.06957000000000005	0.02151732290934864	25	24.433220722433997
BARD1	BARD1	0.00175687275008303	8354.0	0.5953075	0.279694912884434	5479.5	0.023669999999999743	0.011215675001565674	25	50.96773042373298
PES1	PES1	0.584244867848109	8353.0	0.5951574999999971	0.21506852353320002	16388.0	0.614863333333334	0.11084286947279468	25	-0.1777816960808063
NHLRC4	NHLRC4	0.0327664425699116	8352.0	0.594686666666667	0.203048941257012	8281.5	0.05004666666666666	0.007801875368093267	25	69.80885675607854
GPC5	GPC5	1.4714979385045902e-05	8351.0	0.594639166666667	0.549175383836074	2528.0	0.010833333333333356	0.006210803013626652	25	93.9984462641062
N4BP2	N4BP2	0.00618835445975706	8350.0	0.594381666666667	0.116197498875215	14349.0	0.22127000000000027	0.03241181304709759	25	11.511595050992623
ADGRB3	ADGRB3	5.23053695472109e-08	8349.0	0.594374166666667	0.375326040959386	9974.5	0.07424666666666677	0.019290818915858786	25	26.962437534075274
C10orf67	C10orf67	1.8876643974230301e-06	8348.0	0.594225833333333	0.0804774067016075	6982.0	0.03527333333333336	0.017004484702571914	25	32.870887285132405
PWP1	PWP1	0.44461430122894396	8347.0	0.594160833333333	0.37021391289667704	4147.5	0.017053333333333344	0.00771834484991593	25	74.7708882178652
ZSWIM3	ZSWIM3	0.0038520138433053397	8346.0	0.593845833333334	0.28060602048154604	12125.0	0.12264333333333331	0.01964948225215563	25	23.980402839790234
FUT8.AS1	FUT8.AS1	0.00014123235660442902	8345.0	0.5937275	0.626543914621325	4900.5	0.021336666666666573	0.007947981924153349	25	72.01712822142669
DIRAS1	DIRAS1	0.0301736693770928	8344.0	0.593720833333333	0.313380753185213	14218.0	0.2230733333333334	0.03437893344498695	25	10.78123905714261
SLCO1B3	SLCO1B3	0.0624963792342096	8343.0	0.593590833333334	0.47826781694875503	4170.5	0.021706666666666576	0.013726624069061237	25	41.662404666246424
FAM120C	FAM120C	0.0548926979158156	8342.0	0.593286666666667	0.544415892444998	7316.0	0.04097666666666659	0.012413742198481957	25	44.49182133551484
HNF1A	HNF1A	0.143238691370164	8341.0	0.593221666666667	0.30726423392352004	8001.5	0.04649999999999996	0.023697029134784255	25	23.071316811783316
KBTBD11	KBTBD11	0.351666003001216	8340.0	0.593070833333334	0.49819663035418305	4147.5	0.018146666666666617	0.008105399434944592	25	70.93100978935253
BCAS3	BCAS3	0.00452758864486536	8339.0	0.592955	0.4266976429999729	10765.5	0.07800666666666672	0.03089108630273406	25	16.6698033305406
PLA2G12A	PLA2G12A	0.39783651374701096	8338.0	0.592898333333333	0.285581855830932	11494.5	0.10342666666666687	0.021262514288975642	25	23.020403890825428
CLDN11	CLDN11	0.0645718915087201	8337.0	0.59287	0.23634544860541198	5725.5	0.030589999999999836	0.019421925253577606	25	28.950785911217825
PHYH	PHYH	0.199563002818515	8336.0	0.592545	0.0836931663293079	13218.0	0.17439333333333334	0.09262799740239282	25	4.514311853792326
RBBP9	RBBP9	0.33538083665990803	8335.0	0.59249	0.7696140811887621	1892.5	0.010263333333333326	0.006910752156630508	25	84.24939188537537
PHOSPHO2	PHOSPHO2	0.031331849544919	8334.0	0.592434166666667	0.6513497913597099	2254.0	0.008953333333333374	0.0053910763029012855	25	108.23086162207072
ITIH4	ITIH4	0.28177318896118103	8333.0	0.592208333333333	0.12578046408491197	12762.5	0.16386000000000006	0.07671280586273241	25	5.583791760919378
TTC30A	TTC30A	0.00917388446209519	8332.0	0.5921983333333339	0.8351193735693809	4166.0	0.024663333333333207	0.022069721696041468	25	25.715548560895378
NUTF2	NUTF2	0.610582413433839	8331.0	0.592195	0.374799493161436	15393.0	0.3313799999999996	0.05845663100396142	25	4.461683739220719
SLC28A3	SLC28A3	0.015318599455348999	8330.0	0.5921491666666671	0.614733567724252	4485.5	0.020383333333333267	0.0164112547481114	25	34.839860943547436
GINS2	GINS2	0.000393453704825181	8329.0	0.592040833333333	0.0953633504676053	5228.5	0.02411666666666656	0.01043922557259665	25	54.40290208475696
CACNA1C	CACNA1C	0.0014323041795152199	8328.0	0.591994166666667	0.453892113915897	4075.5	0.01783333333333336	0.002842611442813572	25	201.9835791433522
PURB	PURB	0.48423113839966403	8327.0	0.591934999999999	0.388007862315937	10823.0	0.09321666666666611	0.024125275857183378	25	20.672026147416585
AP5Z1	AP5Z1	0.305488741082789	8326.0	0.591920833333335	0.15266606408173	2565.0	0.010626666666666668	0.003951025417768386	25	147.1248866313278
TYMSOS	TYMSOS	0.00235351915843999	8325.0	0.5919	0.313565918954858	5172.0	0.02475666666666647	0.013500919893213474	25	42.00775486553478
PTCRA	PTCRA	0.00488453409113555	8324.0	0.591664166666667	0.329147170377455	3401.0	0.013283333333333288	0.007953459822501526	25	72.72065820927489
KBTBD12	KBTBD12	0.00367710134068872	8323.0	0.5914658333333339	0.588305825113772	767.5	0.0038566666666666905	0.0018146969443959284	25	323.8056737138933
DOK7	DOK7	0.0585072400048625	8322.0	0.5912741666666661	0.42916724779088505	9696.5	0.0650666666666664	0.01868121642779769	25	28.167732119253316
SNHG17	SNHG17	0.14519694941229	8321.0	0.5910299999999991	0.7541508472055121	5880.0	0.031973333333333645	0.02518932616760056	25	22.194189036535036
ABHD16B	ABHD16B	0.50057396063092	8320.0	0.5909325	0.208232692880555	4269.0	0.018930000000000016	0.0034953408141993147	25	163.64713211264632
ZNF131	ZNF131	0.00680847763634219	8319.0	0.590649166666667	0.649854645676506	6018.0	0.029336666666666646	0.01685035030957993	25	33.31162199523397
ZNF548	ZNF548	0.000616193430941386	8318.0	0.590457500000001	0.10045078929864099	15780.0	0.3863000000000003	0.1569706953218172	25	1.3006090059131248
TSPAN11	TSPAN11	0.441657696636396	8317.0	0.590439166666667	0.31071055055996993	7922.0	0.04959333333333342	0.015156577077417696	25	35.683903467832344
POMT1	POMT1	0.17467408982852897	8316.0	0.5901149999999991	0.618300240516128	4104.0	0.020536666666666748	0.017277254368634892	25	32.9669472463949
HEPH	HEPH	0.408960102478419	8315.0	0.590096666666667	0.834189132670345	5602.0	0.02991333333333308	0.021784050081721674	25	25.71529771699187
AQR	AQR	0.0268417322888253	8314.0	0.5899841666666661	0.25354395278763703	12060.0	0.12437666666666657	0.02484593872841761	25	18.73978299187624
CERS4	CERS4	0.73333184264101	8313.0	0.589741666666667	0.0852740325561325	11247.0	0.0971133333333335	0.046821159696982834	25	10.521489354845661
FOXD1	FOXD1	0.157865394395673	8312.0	0.589535	0.284811182848877	9857.0	0.07093666666666662	0.02393175192082661	25	21.669885892558625
TAF3	TAF3	0.000347006931151202	8311.0	0.589041666666666	0.5912868126632199	3902.0	0.016896666666666574	0.00877929223925388	25	65.16983196456665
SURF2	SURF2	0.27034218067744603	8310.0	0.5885658333333339	0.384999803388881	15722.0	0.4015833333333339	0.0919431279278015	25	2.033675645088215
ARL6IP6	ARL6IP6	0.187531273484185	8309.0	0.588394999999999	0.497278327633091	5294.0	0.025329999999999953	0.015199112120754178	25	37.04591396698374
FGD4	FGD4	0.0430214833994358	8308.0	0.5882425	0.735806660162132	1612.0	0.010300000000000023	0.009313626267961405	25	62.053434760218465
WDR11	WDR11	0.0760653133770498	8307.0	0.5881641666666679	0.130704598088756	11137.0	0.09523999999999999	0.024176199269345694	25	20.38881964758096
SPNS1	SPNS1	0.6954862004918531	8306.0	0.588115833333333	0.45411653715080796	14758.0	0.260103333333333	0.09356912885669184	25	3.505563255829556
SYP	SYP	2.92205713940232e-05	8305.0	0.588096666666667	0.46261586435883	15219.0	0.31221333333333334	0.09479622113600755	25	2.910277751868547
CAPN15	CAPN15	0.544647320648226	8304.0	0.588015	0.4098181417755011	13228.5	0.15384666666666696	0.07589678236970296	25	5.720510406072861
HMMR	HMMR	9.57109314954158e-05	8303.0	0.5877425000000001	0.327725568150364	8755.0	0.06000999999999984	0.03638679743777639	25	14.50340610223954
FANCD2	FANCD2	1.3508602741025e-05	8302.0	0.587686666666667	0.20253921966190805	8349.0	0.045956666666667145	0.02192919371607278	25	24.703598637233267
LINC00265	LINC00265	0.00958947390806458	8301.0	0.5876416666666661	0.15826594095257998	10117.5	0.07490666666666672	0.016961819188553728	25	30.228774066051013
ZNF839	ZNF839	0.0243655908061119	8300.0	0.587571666666667	0.888747724164477	10039.5	0.08652666666666686	0.06554379331860956	25	7.644430916050456
HIC2	HIC2	2.7745247962469898e-06	8299.0	0.5871149999999999	0.454192766681873	5834.0	0.028009999999999997	0.0038052503932797014	25	146.92988429550198
CC2D2A	CC2D2A	0.044391118805003	8298.0	0.5871016666666661	0.662406839729999	3587.0	0.014676666666666428	0.008376082019655572	25	68.34042439612332
SP140	SP140	0.289239649736566	8297.0	0.587094166666666	0.699263776819119	7699.5	0.045419999999999544	0.018065042593055084	25	29.984660366918117
HNRNPLL	HNRNPLL	0.322276997363886	8296.0	0.587008333333333	0.248433519077598	16578.0	0.6833166666666627	0.13300833655298674	25	-0.7240774212296321
ZNF780B	ZNF780B	0.000524417701118485	8295.0	0.586957500000001	0.8448345971687901	924.0	0.004053333333333282	0.0026494539968606986	25	220.00916692924008
CUL9	CUL9	0.0977549255400588	8294.0	0.5869258333333339	0.302610401283212	7468.0	0.04067999999999992	0.007340498393615075	25	74.4153603804982
PRMT6	PRMT6	0.21656459043795898	8293.0	0.586769166666667	0.06708469051355799	10874.0	0.09544333333333328	0.04401854564965907	25	11.161791605832828
RBM33	RBM33	0.0306194947167107	8292.0	0.586633333333334	0.6459356161383559	9109.5	0.06775333333333278	0.04093795751794121	25	12.674789644124287
AGPAT1	AGPAT1	0.767356449563994	8291.0	0.586610833333339	0.596381752734669	7666.5	0.04041333333333319	0.018416422823926328	25	29.658175489454692
ARID3B	ARID3B	0.0231537823123825	8290.0	0.5865775	0.770826381296705	3374.5	0.011059999999999782	0.006708743948785663	25	85.78617762035374
PRRX2	PRRX2	0.533434897528214	8289.0	0.586332499999999	0.293190763118935	14827.0	0.2660666666666663	0.045998616122500946	25	6.962510186837331
TNRC6C.AS1	TNRC6C.AS1	0.544389681259603	8288.0	0.586105	0.23722769351107	11871.0	0.11578666666666615	0.01868539920682768	25	25.170365809550308
ZNF18	ZNF18	0.0275310249072787	8287.0	0.586094166666668	0.81702221865177	6877.0	0.04135666666666633	0.028867689069653365	25	18.87014574272407
ASB16	ASB16	0.0743161054562654	8286.0	0.5859733333333339	0.609036948721768	1659.0	0.007746666666666715	0.0025783419521510685	25	224.2629866004632
MLLT11	MLLT11	0.14949360461540198	8285.0	0.585736666666667	0.8758205428776209	8432.0	0.05273666666666646	0.033687052752476784	25	15.822102453317548
DUOX2	DUOX2	0.00597996010852955	8284.0	0.5855675	0.007364707997207259	10487.5	0.08387999999999962	0.027146465734084586	25	18.480766701430717
DCPS	DCPS	0.0307517456077949	8283.0	0.585519999999999	0.8827046473135122	1215.0	0.006956666666666658	0.0047284550370112815	25	122.35779526393158
BEND3	BEND3	0.105571385104126	8282.0	0.585495	0.7215450070681589	9006.5	0.057979999999999816	0.04142082529982401	25	12.735501916767495
MPHOSPH9	MPHOSPH9	6.04536615838324e-05	8281.0	0.585159166666667	0.072728678676864	5253.0	0.02437000000000002	0.008145347740570385	25	68.84778704701407
SLTM	SLTM	0.34931737714739397	8280.0	0.5850975	0.463064001030688	5426.0	0.029816666666666807	0.022651202343199794	25	24.514408768240784
STXBP3	STXBP3	0.212440270940497	8279.0	0.584865000000001	0.183069993053868	15733.0	0.41984000000000016	0.06076486786513022	25	2.7157962453942903
ARHGAP26	ARHGAP26	0.34439751941189306	8278.0	0.584193333333335	0.269163870573519	9264.0	0.06058333333333335	0.006661065355231639	25	78.60754580177709
MORC2.AS1	MORC2.AS1	0.0517772095400503	8277.0	0.584190833333334	0.34209640818146697	16676.0	0.7386833333333336	0.17739650412543595	25	-0.8708880750590153
ZNF234	ZNF234	0.0148051491223516	8276.0	0.5841841666666671	0.339342256856078	13405.0	0.17991999999999966	0.05357525146412711	25	7.545725976430637
