	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
AGAP1	AGAP1	0.000196957787551448	10599.0	0.590032765670447	0.0195485075597674	7126.0	0.3034806778156926	0.27882567677900116	25	1.0277105436092147
LINC01503	LINC01503	2.14360282887976e-05	10598.0	0.5900102958734611	0.000534388050308027	11753.0	0.6560519846204257	0.5008571351682922	25	-0.13185733837010033
CYB561	CYB561	0.0036606437203741296	10597.0	0.58997461141263	4.2331053417145897e-08	13430.0	0.6714972966206072	0.4396482348908092	25	-0.18542707268738193
CD53	CD53	0.0468542961631068	10596.0	0.5898277603883979	0.00015052981320688602	16385.0	1.3766148098336806	1.008309715109205	25	-0.7803029541970342
CAPRIN1	CAPRIN1	1.0836773864701801e-11	10595.0	0.589827452967527	0.00029777513169620696	5764.0	0.3078600617714583	0.23339419817035595	25	1.208116540198908
SLC14A2	SLC14A2	0.165675313086383	10594.0	0.589781988455759	0.0459666786010435	13397.0	0.893768943691354	0.9754586633376516	25	-0.3116348920368047
GLRB	GLRB	0.0173140476733946	10593.0	0.589692693803587	0.0393955991465107	9612.0	0.4918062620639684	0.4844492315220389	25	0.20205715144201963
TMEM130	TMEM130	0.0567853943754704	10592.0	0.589389176096446	3.48744098048452e-12	15659.0	1.4667958158927161	0.9923200352064601	25	-0.8841972434968711
GDA	GDA	0.416820351824795	10591.0	0.5892637430959571	0.00638503696351299	13714.0	1.3436025220439445	1.2402646321404642	25	-0.6082079254700186
THBS4	THBS4	0.0496593309684534	10590.0	0.5892508390584871	0.00942553699151997	13013.0	0.7411821901335135	0.5326528545067997	25	-0.2852352142479449
OXLD1	OXLD1	5.3424295444850605e-06	10589.0	0.589173156445981	7.37954879236817e-05	8210.0	0.3876396595858398	0.34821996097242175	25	0.5787534301518752
MSRA	MSRA	4.89584044121453e-07	10588.0	0.5890047817163679	0.007545663897481609	3246.0	0.19780821135880455	0.14916171885787993	25	2.622633832278993
ANKH	ANKH	0.0112356816079473	10587.0	0.588809858608332	0.00108560074295876	5203.0	0.2898931918083476	0.208151855068375	25	1.436050938396847
NDN	NDN	0.000254453166144421	10586.0	0.5887606455605989	1.08626445209341e-12	14733.0	1.1092436370502006	0.8163640134336679	25	-0.6375623899691807
RGS13	RGS13	0.0953041495686654	10585.0	0.588674077429927	3.2319764956562203e-12	17087.0	2.230441231873134	1.4237772939729134	25	-1.153106712259762
APOE	APOE	0.29687626555824603	10584.0	0.588631648458273	0.0315835015636456	10615.0	0.7082725143607186	0.7084796031625751	25	-0.1688698804713388
TNPO1	TNPO1	1.48508623228001e-06	10583.0	0.58855304298682	0.0542425009102201	2108.0	0.2178119389818389	0.16313912556774446	25	2.272545612309468
ZNF354A	ZNF354A	0.00018679705755328302	10582.0	0.5884567302278011	6.17825902171433e-06	9440.0	0.4817409617889076	0.4019429072259902	25	0.2654998173133409
B2M	B2M	0.000865290062046634	10581.0	0.5884076528982629	0.006260707809039361	10243.0	0.49235265343713	0.377229340338544	25	0.2546328961976513
ZMIZ1.AS1	ZMIZ1.AS1	0.0282247873376124	10580.0	0.58829649624362	0.00384497491398769	11807.0	0.6392693497099567	0.5131523200876013	25	-0.09933279354098029
IL1RAPL1	IL1RAPL1	0.25864047922731104	10579.0	0.5882534297765369	0.0008945176184830721	15872.0	1.2602458940096894	0.8100506468827677	25	-0.8295684557738582
NCAPG2	NCAPG2	1.05743723050383e-06	10578.0	0.588187900154592	2.16846522034721e-07	9270.0	0.4441846779269741	0.33959964853909913	25	0.4240381957021913
ADGB	ADGB	0.249208246213344	10577.0	0.588173520636496	0.126351613746547	11599.0	0.8216330188107945	0.8327079664640227	25	-0.2803617925809591
TGFB1	TGFB1	0.000246563179110306	10576.0	0.588114264025947	0.00517361636474631	7380.0	0.3731820892193397	0.3266374433436764	25	0.6580145025824956
SNAP25	SNAP25	0.0691052040003036	10575.0	0.588018932379088	3.29663142539045e-05	15860.0	1.6263724899473744	1.7436307333869465	25	-0.5955123052639237
DDC.AS1	DDC.AS1	0.622624425271079	10574.0	0.587992445742366	0.0255865126373186	14403.0	1.3343789953896295	1.2420949144247655	24	-0.6009094321048141
SH3PXD2B	SH3PXD2B	0.0072647752119767905	10573.0	0.587972410083769	0.242820561829945	652.0	0.2686811551011958	0.3941009736970383	25	0.8101762652025966
NKX3.1	NKX3.1	0.0877429622732922	10572.0	0.587897644951842	0.0494738104876397	11639.0	0.6003655120716921	0.3780609429052617	25	-0.03297845850999309
GOLT1B	GOLT1B	7.820996402705429e-05	10571.0	0.5878254116805339	0.123114120707363	2544.0	0.21312136127392833	0.17276149766666993	25	2.1689094819585804
ATAD2B	ATAD2B	3.12800961443392e-06	10570.0	0.587774025316161	1.11346422635243e-06	9144.0	0.3886719193826298	0.1773056390584837	25	1.122931605507809
F8A1	F8A1	2.8848543573789503e-06	10569.0	0.5875845036500601	1.43338770966361e-07	10045.0	0.43326128856400636	0.20178528900878712	25	0.7647892264303442
UCHL5	UCHL5	5.91767510919728e-05	10568.0	0.587556666599275	0.0033043346382372802	878.0	0.16891083782775343	0.15908230212268815	25	2.6316304402525663
LY75	LY75	0.0370428921424431	10567.0	0.587524394050797	0.00018817620833815402	12543.0	0.7679847892384754	0.48231032646248967	25	-0.3741582655118895
FANCM	FANCM	0.000335249615212304	10566.0	0.587391439284884	0.0368842690545255	3544.0	0.23153428835748527	0.20348711409043704	25	1.748794524498701
ZNF518A	ZNF518A	0.0010430950794685198	10565.0	0.587294520031059	2.75112175711435e-06	9403.0	0.40677611614488074	0.19408045311943184	25	0.9301215088110502
LPIN3	LPIN3	0.00209565892218052	10564.0	0.587283469287314	3.30589753898691e-05	5730.0	0.4300317576264046	0.512183147366987	25	0.3070224244380227
GADD45A	GADD45A	0.0283007143152938	10563.0	0.5872232847335911	0.008034791701889041	3910.0	0.3299572812393736	0.35917141604959363	25	0.7162763850303019
SLC26A4	SLC26A4	0.406781904047454	10562.0	0.5871823353683521	0.0414947809329699	8843.0	0.470120031475183	0.40508357308901083	25	0.28898309304546016
RPA3	RPA3	1.59713897675763e-05	10561.0	0.5870914281308061	0.0405635688380163	395.0	0.18189369108075015	0.15891233017635664	25	2.549819366441725
GGTA1P	GGTA1P	0.0040751594630591	10560.0	0.5869429705362409	0.000493323005276604	12938.0	1.035851260443352	0.9628620724553536	25	-0.4662228399570971
SLC26A1	SLC26A1	0.000617411614165753	10559.0	0.586826799493605	0.00427587930699628	7692.0	0.34701886868864873	0.24218375726751873	25	0.9901899842938758
IRF6	IRF6	0.0167876387476041	10558.0	0.586660863313499	2.58528460231092e-12	15861.0	1.205445140253402	0.4938158403843261	25	-1.2530668851333664
UBTD2	UBTD2	0.000276306455587989	10557.0	0.58654245515174	5.4830023109688596e-05	5833.0	0.33359737938169837	0.3736667596518227	25	0.6769268853502842
LRP5L	LRP5L	0.0387848511504615	10556.0	0.58625972370632	0.0009691494481476721	6995.0	0.37294662881858187	0.34189788539401766	25	0.6239087868060577
PBX4	PBX4	0.0581690535919235	10555.0	0.5862420457809809	0.086226035214186	1975.0	0.21636494434926282	0.20907740416837645	25	1.7690917050694046
ZNF85	ZNF85	0.00703491108997299	10554.0	0.5860428485445079	0.0168019541600075	5655.0	0.2659910777791847	0.3338189421183012	25	0.958758567546778
CRB1	CRB1	0.071070463844682	10553.0	0.585943069847767	3.165781149611605e-08	15187.0	1.4827676410297046	1.2306434824213064	24	-0.7287444202909392
CLSTN2	CLSTN2	0.129065748450619	10552.0	0.5859411514511309	0.0268340580405139	10492.0	0.6931018185219071	0.6858139971599196	25	-0.15625325163170772
GNG5	GNG5	8.22378978986498e-09	10551.0	0.58593418677001	0.00639977646798019	3505.0	0.19449728788135828	0.14261459949116048	25	2.7447182847006744
COA7	COA7	0.0119905847787739	10550.0	0.5858218168045579	4.3817546764189396e-05	5196.0	0.2801478405066925	0.28603365931036967	25	1.0686643559182816
BHLHE40	BHLHE40	0.0215005553384127	10549.0	0.585764624321885	0.0002043690028963	8164.0	0.359350816026981	0.23378811806891822	25	0.9684572944299918
MINK1	MINK1	1.66852853994498e-09	10548.0	0.585470110078246	0.000804577829373291	4782.0	0.22230728328143953	0.14191854549082636	25	2.5589525705805753
CFAP61	CFAP61	0.249756162370563	10547.0	0.58546669331235	0.11869399477668849	9818.0	0.6749033758792726	0.7227252826631314	24	-0.12374920970989448
YTHDF3.AS1	YTHDF3.AS1	0.0462999381028553	10546.0	0.585123990509828	0.138961226225565	8362.0	0.4672631241754446	0.3809477317640213	25	0.3093885499425746
FHOD3	FHOD3	0.0289407983426655	10545.0	0.5849684260787149	1.73317800846676e-05	10180.0	0.5234323852696029	0.4745059916473519	25	0.12968443368960655
C16orf46	C16orf46	0.0100603267945983	10544.0	0.584933730693038	1.74426960563709e-05	10450.0	0.5249067617049947	0.36964251791142766	25	0.16239194919245384
CD177	CD177	0.356537426709165	10543.0	0.584857087983172	0.00678536594373607	13803.0	0.8031825776568318	0.5548719170247017	25	-0.39347006574841725
TTC36	TTC36	0.0397896829817602	10542.0	0.584791004375163	0.13735947034727303	8888.0	0.44795552679850614	0.3505170786867921	25	0.3903817699534335
FKBP4	FKBP4	0.00273054093538685	10541.0	0.584633611799547	1.8262634774186398e-07	10817.0	0.5348353092293057	0.45050281629735467	25	0.1105393812618741
TESK1	TESK1	2.39727440082086e-08	10540.0	0.584606938357172	4.382564703189071e-05	4983.0	0.2378137790514534	0.1392079598407895	25	2.4911877144262573
GNPTAB	GNPTAB	0.000930034516613593	10539.0	0.584431592187741	2.13215234169049e-08	8633.0	0.39070294338440953	0.28093055868981337	25	0.6895962109171434
BTG1	BTG1	0.00122619394437199	10538.0	0.584407480168708	0.00657255712015123	2791.0	0.2935654174456761	0.28924898528080817	25	1.0055076336419198
BRPF1	BRPF1	1.69186965039484e-06	10537.0	0.584336263034315	6.38596127364384e-05	4084.0	0.22049992526162743	0.17945359028663196	25	2.0274675875336374
RLN1	RLN1	0.5738294388224711	10536.0	0.58426534271315	0.18121770432464102	12599.0	0.9426066645046387	0.813546489616605	25	-0.4404681556186936
SLC25A15	SLC25A15	0.000383652894595246	10535.0	0.5841920101970699	0.028262456164892005	1601.0	0.2489368390308953	0.22362685580500702	25	1.4991722258014604
ADORA2B	ADORA2B	0.0525393791643693	10534.0	0.584110311195124	0.00025619784387817995	10246.0	0.485018331464779	0.45314567553091556	25	0.21867577046663114
CHRNE	CHRNE	0.0011964733513185198	10533.0	0.584075486225511	0.0188430526168957	5264.0	0.2833358163124477	0.1853100988597304	25	1.6228995168833553
LAGE3	LAGE3	0.000270081576511367	10532.0	0.5840089774177429	0.0402817649889198	5969.0	0.30709313189954907	0.26865831832573017	25	1.0307361679471692
ZNF229	ZNF229	0.123446460930824	10531.0	0.583733348578008	1.37930118797763e-05	10046.0	0.5574908399930972	0.511534644781852	25	0.05130152737964025
PRIM2	PRIM2	2.79758422090629e-06	10530.0	0.5836638536511329	0.00172462221056441	5035.0	0.3083510163734331	0.2555727466012138	25	1.0772386372921356
CHAC2	CHAC2	0.007237839795401641	10529.0	0.583661978331734	0.0125260318692567	5762.0	0.30093566221717505	0.22201569173818764	25	1.273451952432103
CLTCL1	CLTCL1	0.01190075449147	10528.0	0.5836430070519201	0.0120462285430362	5745.0	0.24687066664973845	0.20013067627661724	25	1.682762216506482
LINC01550	LINC01550	0.006567535980997421	10527.0	0.5836366999071121	0.007938585124075559	10736.0	0.6914070445906045	0.705726575230968	25	-0.1527083554253596
SPECC1L	SPECC1L	3.17749855685744e-07	10526.0	0.583608242907219	0.00150225997280044	4231.0	0.25821146011075097	0.21031682287814032	25	1.5471742980113683
TMEM87B	TMEM87B	8.666441450946551e-10	10525.0	0.583563216411538	6.0158641338233604e-12	10620.0	0.4753919247110878	0.25533969049586686	25	0.42363680903028705
IFT57	IFT57	0.00767118497068725	10524.0	0.58352331423254	0.00135157507637244	3036.0	0.3225112059158095	0.2930468259090324	25	0.8906839632439966
SLC38A6	SLC38A6	2.49063637094712e-06	10523.0	0.583496109372042	0.0261335896873656	4652.0	0.2546359631143034	0.22589459917166238	25	1.4558123455082268
MEI1	MEI1	0.0795338037968772	10522.0	0.583408264630051	0.000854386271936721	13291.0	0.8098271905690843	0.6055398463442491	25	-0.37391251344723925
STK36	STK36	1.5415504845157002e-05	10521.0	0.583285070427055	2.5219266225227396e-09	7447.0	0.3514983250240573	0.33092167702471853	25	0.7004278096465835
CHRD	CHRD	0.165126115029031	10520.0	0.5831508747125961	0.000168519743266197	11021.0	0.6178708729827447	0.545333464315694	25	-0.06366746319835082
HADH	HADH	0.000136461944296464	10519.0	0.5830241518868511	0.000838778549820983	4607.0	0.2644099065626408	0.23322652480650183	25	1.3661149630752807
PLAG1	PLAG1	0.0734086609059013	10518.0	0.5829072872488988	0.0247640695792495	8575.0	0.4488722516409176	0.39586286110307306	25	0.3385895692121565
PPP1R3E	PPP1R3E	1.12819611628979e-05	10517.0	0.582892999197533	0.0005402376942453231	4870.0	0.25180476668559315	0.17808603168005163	25	1.8591476792900363
CHST12	CHST12	4.39597474108488e-06	10516.0	0.582781150032987	0.00019746263695075101	7969.0	0.3634732260971594	0.3170880217121524	25	0.6916310579997627
MAGI3	MAGI3	0.0659695809605118	10515.0	0.582737470726048	0.000177966104489021	8551.0	0.4271355747668604	0.31258631682024085	25	0.4977885709842815
COL4A5	COL4A5	0.00350513173210191	10514.0	0.582708344653859	0.00650020472043157	9103.0	0.43377868785568857	0.3830468571123235	25	0.38880271181679155
TMEM109	TMEM109	1.08514715895887e-08	10513.0	0.582638765286281	5.243190386038299e-07	8345.0	0.3996005017131525	0.3683957884291594	25	0.4968522152590402
PACRG	PACRG	0.19307722003078698	10512.0	0.5824525554269471	0.116005829792513	8740.0	0.6259859091929998	0.6659826566468708	25	-0.06536709827435604
SERPINB9P1	SERPINB9P1	0.120149183464804	10511.0	0.582449123473616	0.0109594800233448	9758.0	0.6135630877769486	0.6289968126645938	25	-0.04946601266789531
LINC01184	LINC01184	0.00274199550519843	10510.0	0.582407164082268	1.9500317620515e-05	6375.0	0.25071233126305514	0.16015396534172735	25	2.071099720268939
ANKRD46	ANKRD46	0.0284243631043404	10509.0	0.582395277862954	0.00382542075167686	5418.0	0.2934754037460818	0.2643034630292742	25	1.093136922253915
RAB9A	RAB9A	0.0032115612630161	10508.0	0.582236545795307	5.23503020393091e-05	5078.0	0.28552347014643237	0.23639305780188039	25	1.2551683133501668
SELENOO	SELENOO	0.0011226231389919	10507.0	0.5822051071689351	0.0920065117004256	354.0	0.16983977606518777	0.13742453099957	25	3.0006675526150253
KNSTRN	KNSTRN	1.1586463751103699e-07	10506.0	0.5821486465642789	0.00140811783130837	5390.0	0.374726870281314	0.3396045507436492	25	0.6107744311104282
ADCY10P1	ADCY10P1	0.00197612662385589	10505.0	0.5821370079801539	0.0909590021742654	2736.0	0.27916088707434694	0.21510431994991122	25	1.4085078392491484
ZNF683	ZNF683	0.0893235196521035	10504.0	0.582039231831176	0.00315858090241996	12450.0	0.9706126535600785	0.902921781981484	25	-0.430351143901046
MTRF1	MTRF1	0.00294328736861881	10503.0	0.5819485506896079	0.11223790342466801	283.0	0.16656899754985638	0.1693418231131196	25	2.452905877021767
DNAH17	DNAH17	0.00126903685079031	10502.0	0.581878658829022	0.0012751675113981198	7058.0	0.3061217760544689	0.2503974883113279	25	1.1012765528689927
RAB34	RAB34	9.3741175798817e-07	10501.0	0.581860271201799	1.3200251692793302e-05	10150.0	0.7751331973264542	0.8544574918427101	25	-0.22619372873406005
CHRAC1	CHRAC1	0.0212745296317829	10500.0	0.581779576217677	0.0016474093474586199	1588.0	0.2232784050580075	0.1893751758363553	25	1.8930737335365484
ETHE1	ETHE1	0.0012325329666874698	10499.0	0.5817114641175469	4.11436219662654e-05	10970.0	0.4621317984413431	0.34931211866725853	25	0.34232899257099886
PLOD1	PLOD1	0.00105334128321731	10498.0	0.581659991293602	0.125954157102066	800.0	0.21398222934939745	0.25653870654396377	25	1.4332252894601485
FGF14	FGF14	0.0722037757392302	10497.0	0.5814484256459921	0.000312825811311632	13377.0	1.0931516684028626	1.033762704856772	25	-0.49499100746507113
SEMA4A	SEMA4A	0.00920950114746405	10496.0	0.5813761324798261	0.0245668502934999	6249.0	0.27380437934876534	0.167373541056869	25	1.8376366490720073
APOBEC2	APOBEC2	0.0798101555186916	10495.0	0.581298249395151	0.0812871194829034	8721.0	0.6415080163775599	0.6867994186133163	25	-0.08766717814638754
PARD3B	PARD3B	1.0167980498885601e-05	10494.0	0.5812537447023829	0.011669827345555	6991.0	0.3932007502102891	0.34491543022641735	25	0.5452147918365023
A1BG.AS1	A1BG.AS1	0.015398620495133998	10493.0	0.5811414470203929	0.0207682856242482	7163.0	0.3277446654617897	0.21687007945409353	25	1.1684266552419535
CCR7	CCR7	0.31877613642737	10492.0	0.581139178819457	0.028100020960435002	14764.0	1.078701467121873	0.7700683718777867	25	-0.6461274173475359
PSIP1	PSIP1	5.547345799277761e-07	10491.0	0.580935492499989	0.00382885744442771	5491.0	0.3173571584973476	0.2846807862991977	25	0.9258732822440018
SPRY3	SPRY3	0.0478927828082356	10490.0	0.5808082254918969	0.0008556558879944281	6875.0	0.4105461792475612	0.4701130196472525	25	0.3621725821847929
LURAP1L	LURAP1L	0.000275595704185529	10489.0	0.580741784500981	5.19006368642857e-06	10889.0	0.714893655780864	0.6459236570147691	25	-0.20768997980331838
OSBP	OSBP	3.59373595420982e-14	10488.0	0.580571148754958	3.7717748807667e-14	10299.0	0.4686465261284781	0.27029361536545493	25	0.414085336330088
ST8SIA6.AS1	ST8SIA6.AS1	0.380699980437794	10487.0	0.5805653795292671	0.0004477379556676255	15862.0	1.498521574018276	1.0535676914303576	24	-0.8712835463308123
ALLC	ALLC	0.66572179824343	10486.0	0.580528926927559	0.11225046113780802	16029.0	1.349723789654113	0.8252712829588527	16	-0.9320509250833892
ATP23	ATP23	0.0138941669098112	10485.0	0.58050786710346	0.0181904817163488	2938.0	0.23012500073792633	0.18477288479825044	25	1.896289419024384
BCL2L2	BCL2L2	0.00012157201409661101	10484.0	0.5803759396007839	7.37672764163396e-05	4774.0	0.31603887034613143	0.28960308004811414	25	0.9127564154729847
EXO5	EXO5	0.000361303670477789	10483.0	0.580072728749422	0.0270932967575746	1023.0	0.17621438324142055	0.17412575017708826	25	2.319348775797215
PCIF1	PCIF1	2.6179193269444996e-10	10482.0	0.5800712029225451	0.0123040905119897	3053.0	0.18909749218851957	0.13712245079200336	25	2.851274233182143
KHDC1	KHDC1	0.0271508268077566	10481.0	0.5800623599973029	0.0263879160477322	7843.0	0.42292998453317404	0.5154080554892393	25	0.30486984786253407
TNFRSF19	TNFRSF19	0.00822549453661766	10480.0	0.579849101127603	2.5719728069530604e-05	12466.0	0.7797763095110019	0.5759347557765725	25	-0.34713516831229124
SCAMP1	SCAMP1	0.0025121481130292197	10479.0	0.579836704861371	0.000474307783084129	8234.0	0.30182063837801043	0.14280850634651449	25	1.9467752558714864
SECTM1	SECTM1	0.0663438654507911	10478.0	0.579790267052734	0.0673666987838807	7729.0	0.5566105151392613	0.5682132704961708	25	0.040794105166237694
TMEM30B	TMEM30B	0.0008928944399368981	10477.0	0.579634795018764	9.33475388954497e-07	13773.0	0.9892221342215126	0.8753919414006844	25	-0.4678902327423554
JAK2	JAK2	0.00472818106675986	10476.0	0.579604754787072	0.0300970460922435	5075.0	0.30265093825775474	0.2478510886140587	25	1.1174202142019873
LINC01252	LINC01252	0.207088462782647	10475.0	0.57952042310508	0.000266178523440743	11962.0	0.6720766986505334	0.4472961736474438	25	-0.20692391529019816
TSPAN13	TSPAN13	0.0361613974915708	10474.0	0.5795043516781999	0.0115428247251678	10098.0	0.5030624506326618	0.43496592236655596	25	0.17574227569285022
WTIP	WTIP	0.0206282668277478	10473.0	0.579483164430665	3.6627473563578603e-07	11779.0	0.6469300558523521	0.4992148585398696	25	-0.13510593738928228
PLEKHG2	PLEKHG2	0.0283746045052221	10472.0	0.579468505053999	0.0015450306706755099	8588.0	0.3266147587939514	0.24526971718260382	25	1.030921180015866
PSTPIP1	PSTPIP1	0.0571653303990244	10471.0	0.579407137760366	0.00010680667784937	14079.0	0.9642161977117084	0.8186602232778742	25	-0.47004733955509204
NR5A1	NR5A1	0.5911837697404971	10470.0	0.579175194142903	0.0036848717898804286	16855.0	1.7034111008800188	1.1365352475979897	24	-0.9891782143256287
ACTC1	ACTC1	0.35740706804509	10469.0	0.578782030422859	2.16144029776671e-06	16487.0	1.6617388573991898	1.4600006557553487	25	-0.7417509181980814
C12orf75	C12orf75	0.16048830419711	10468.0	0.57875542841878	5.04052693304236e-06	11889.0	0.6014897093144694	0.4541158675950679	25	-0.050062731822358195
MAP3K20	MAP3K20	1.44948432165448e-06	10467.0	0.578676184325188	1.39341423558532e-07	10589.0	0.48085034346924205	0.23874854939922055	25	0.4097442313350671
MGRN1	MGRN1	0.00148822650324683	10466.0	0.578489642036356	0.0111952154819709	2613.0	0.26176228988993067	0.257846151777556	25	1.2283578791575924
PRSS1	PRSS1	0.525970207563745	10465.0	0.5784469783603411	0.0151362450277342	16669.0	1.6866531231941482	1.3184091590737388	25	-0.8405631417278595
B4GALT7	B4GALT7	7.18354521885552e-05	10464.0	0.5784339030348349	1.0569430668555802e-05	8610.0	0.33032501237182854	0.19802709027743598	25	1.2529037835954957
EHBP1	EHBP1	1.7385758799675698e-07	10463.0	0.578397123117168	6.01577186819041e-05	8167.0	0.3429447978293564	0.2427224561632371	25	0.9700475555894335
URB1.AS1	URB1.AS1	0.00615362340757663	10462.0	0.578361076310786	6.20172542084899e-05	10561.0	0.46470110093247546	0.3673236752582318	25	0.30942730630800375
COL25A1	COL25A1	0.22696831389721497	10461.0	0.578303382593782	2.00917194225404e-13	17236.0	2.0777177575524868	1.2982261526991885	25	-1.154971629435456
ZNF853	ZNF853	4.9366534994267896e-05	10460.0	0.578186191266251	0.0358704369242065	3391.0	0.3524185662648575	0.5543600561431142	25	0.4072581032842473
ALOX12B	ALOX12B	0.260324129874836	10459.0	0.5779426967828449	0.0707970666844837	10170.0	0.5649416386605176	0.47578954077294366	25	0.027325228926231675
CTRL	CTRL	0.00121126094718946	10458.0	0.57793040066935	0.0997775700596007	2761.0	0.2409983707133952	0.21531408398177793	25	1.564839715661468
C17orf100	C17orf100	0.0016297706811331	10457.0	0.577916206713718	0.00476829032584007	7393.0	0.4155850147198554	0.3942107105615417	25	0.4117878780173846
INSM2	INSM2	0.510541766920801	10456.0	0.5778357966697271	0.005230954566198116	15360.0	1.4389440522910752	0.945311988905226	17	-0.9109249282013286
INSL5	INSL5	0.700820285188107	10455.0	0.57719074781891	0.05038449678197185	17074.0	1.6532822362818778	1.1160888392234307	22	-0.964162932774874
ORC5	ORC5	1.20544270655328e-06	10454.0	0.577183543416057	1.32743362442904e-05	8246.0	0.3646394820764767	0.2771782301475492	25	0.7668136896120508
STARD3	STARD3	0.00010865312992498699	10453.0	0.577158826831384	2.8904918823381105e-09	10408.0	0.7205227896868859	0.8553618231337345	25	-0.1676062211080084
ITGAE	ITGAE	0.131561321489216	10452.0	0.576981811520788	0.00052399728425701	5531.0	0.26210067011777116	0.19654067976900552	25	1.6021168837570776
HAND2	HAND2	0.54552513577485	10451.0	0.576885865794396	6.4767581813198e-11	16868.0	1.8420020510387363	1.4262798906766998	25	-0.8870041522103383
MED31	MED31	0.0026783385862930603	10450.0	0.576717787580821	0.0020874275620877698	3826.0	0.24391055665927208	0.21011790547265272	25	1.5839070457746616
NCAPH2	NCAPH2	0.0006325690096462231	10449.0	0.576694442432278	4.90050289540089e-09	9915.0	0.4636547216782724	0.2487242596483194	25	0.4544780670523925
C5orf51	C5orf51	0.000978346939014894	10448.0	0.576640570393684	0.00412906150876845	5483.0	0.24997753275416404	0.13788129567451946	25	2.3691613575392845
VASP	VASP	6.57740017885355e-07	10447.0	0.5765821013675141	0.0027695110258242	6155.0	0.29883260752323165	0.20259968878108314	25	1.3709275444366629
ARGLU1	ARGLU1	0.00027059301675933	10446.0	0.5765640745348011	1.72519055878207e-12	11380.0	0.5676828238123588	0.460872219430967	25	0.01927052737829988
MED8	MED8	3.17769316592183e-08	10445.0	0.576536992951853	8.27662717619415e-06	3406.0	0.2479121017730759	0.2249967131970668	25	1.4605764080248853
ZBTB8OS	ZBTB8OS	1.33487340847123e-05	10444.0	0.5765075579352371	0.19081131300593696	89.0	0.11481664353210495	0.09389772179568596	25	4.916955444432775
GOLGA2P5	GOLGA2P5	0.00253790768271205	10443.0	0.5764113895443079	0.0369406230628043	9216.0	0.38813732557901226	0.33449569571455545	25	0.5628594519373452
PXN.AS1	PXN.AS1	1.74761750807291e-12	10442.0	0.576407378872717	2.55928129734617e-05	4844.0	0.27317262252661256	0.21513581311880364	25	1.4095038475934745
AHCY	AHCY	0.00160155508169847	10441.0	0.576318867168486	1.0616635198741698e-06	9781.0	0.4702431974386506	0.3604084651167404	25	0.29432069442507763
CFAP157	CFAP157	0.0615532797135894	10440.0	0.576314864167602	0.0845339087119814	5251.0	0.23603211731814688	0.15372700545686263	25	2.2135521721649742
LINC01114	LINC01114	0.5826823390508199	10439.0	0.576294501083912	0.134574949983827	13845.0	0.9785116600068967	0.8169620454660971	20	-0.49233273584149173
CPEB1.AS1	CPEB1.AS1	0.136119568606114	10438.0	0.576288674652015	0.0236204270012799	13351.0	0.849258960523497	0.6852666942374407	25	-0.398341679475961
ZNF302	ZNF302	0.0101599713663878	10437.0	0.5761603339120489	0.00135891207211815	5721.0	0.33111790298067456	0.2648056139829829	25	0.9253672051949827
PEX11B	PEX11B	1.5494295462708e-14	10436.0	0.576134603943331	2.0225926717572298e-15	10437.0	0.43673826297158563	0.2341328838861177	25	0.5953727586576341
SLC35G2	SLC35G2	0.00832720697304435	10435.0	0.576014690243958	2.4374584300166195e-09	12090.0	0.6245656399171665	0.4714377721011496	25	-0.10298485303123234
GPR174	GPR174	0.20153706860485698	10434.0	0.5759918998183051	8.821124323430891e-07	16798.0	1.73125715415938	1.1420296723988768	25	-1.0115895254406098
ZNF213	ZNF213	0.000601322406273471	10433.0	0.5754064866062529	2.95371251613629e-06	11246.0	0.4817001418381322	0.25377397971731275	25	0.3692511930202747
TRAF5	TRAF5	0.00771879029119144	10432.0	0.575230413710475	0.000196317238676198	9971.0	0.4316861663257094	0.28793254909847693	25	0.4985342846239711
ZNF469	ZNF469	0.0831373757463125	10431.0	0.575084548705572	0.0296676535262966	9867.0	0.5199997980903412	0.3651783043822138	25	0.15084343717631243
SERP2	SERP2	0.0007113513019283871	10430.0	0.5748179024199039	4.0456632045827206e-06	13001.0	1.0870759077237138	1.160310761187014	25	-0.44148345636281333
GTF2I	GTF2I	2.99227121894381e-06	10429.0	0.5746855515336441	4.0796524666198704e-07	5858.0	0.2996352871515197	0.24139507240411498	25	1.139419548389405
GRPR	GRPR	0.27772621672235603	10428.0	0.5746369416704039	0.0716812959290737	10679.0	0.7940906309486551	0.9312814837180228	25	-0.23564700159409402
ATG16L2	ATG16L2	0.0013256146906072302	10427.0	0.574519473824727	4.85407325740938e-06	10878.0	0.44811363353312933	0.3346434968972112	25	0.3777328454418596
SESN3	SESN3	0.00072052666193923	10426.0	0.574355517156669	6.67674821041414e-06	9864.0	0.5120284707765344	0.41025987931024105	25	0.15192089093606578
XKR6	XKR6	0.0236534964806814	10425.0	0.574144026383366	0.050589884336688	3424.0	0.4780996590718256	0.6558966929331073	25	0.1464321566892481
CHST7	CHST7	0.0735473172369285	10424.0	0.574025609052882	0.00101246642925568	9919.0	0.46393244671709183	0.30400538459640863	25	0.36214214587661875
